,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,constant_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes
5613,3,harmonic,Exponential Saturation Fit,1.0983518718668073,0.0377674742319274,0.1206886236660509,1.0,0.5184815184815185,,1.7978838970585989,0.3226406610137574,1.8915595420732607,0.3394512971609899,1.8829599008858984,0.3379080418252527,-0.0177501174404436,18.35009128866113,0.0824027743485271,,,,,,,TNBC_mibitof:p7_labeledcellData.tiff,11986,4004
5614,4,clustering,Exponential Saturation Fit,1.0986122881527025,0.0586239010483097,0.0260405229706507,1.0,0.7392607392607392,,1.000910896578407,0.3333185527871341,1.0009859404587484,0.3333435435407331,1.0009690046899766,0.3333379036721327,-0.0226567440008905,11.774340005953148,0.4450653769462203,,,,,,,TNBC_mibitof:p7_labeledcellData.tiff,11986,4004
5615,5,pagerank,Constant Fit,1.0986122886657046,0.0,-0.0,1.0,0.0,0.0002497502497502,0.9995053472700064,0.3333343665650757,0.9995007110399904,0.333332820385458,0.9995006890429696,0.3333328130494663,,,,,,,,,,TNBC_mibitof:p7_labeledcellData.tiff,11986,4004
5616,0,degree,Piecewise Linear Fit,1.0986119391301468,0.0261810207524256,-0.0191807957773274,1.0,0.1985157699443413,,1.0060557188862769,0.3337004803855075,1.004769816793404,0.3332739571442347,1.0040209449847486,0.3330255624702577,,,,,,,0.0523620415060659,4.310676470942665,5.771043438609147,sq_visium:V1_Mouse_Brain_Sagittal_Anterior,8051,2695
5617,1,closeness,Exponential Saturation Fit,1.0985535018213044,0.0550243288954708,0.1457895811525949,1.0,0.8029684601113173,,1.7413923221528158,0.3288356308799448,1.788251419418421,0.3376842634458392,1.765987749131132,0.333480105674216,-0.0166271406420383,12.47085445997029,0.0648825485825933,,,,,,,sq_visium:V1_Mouse_Brain_Sagittal_Anterior,8051,2695
5618,2,betweenness,Michaelis-Menten Fit,1.0983703800683615,9.999949793944633e-07,0.9076096739776534,1.0,0.0115027829313543,,1.312387421090524,0.3276168830289713,1.316616979961479,0.3286727258933736,1.376855763897033,0.343710391077655,,,,-0.1073667562199621,1.0000000000000027e-06,0.1128311840835577,,,,sq_visium:V1_Mouse_Brain_Sagittal_Anterior,8051,2695
5619,3,harmonic,Exponential Saturation Fit,1.0985452399163982,0.0423060018605774,0.1336621323023912,1.0,0.6526901669758812,,1.5943766954729703,0.3284000332946016,1.6401110232845422,0.3378201125134408,1.6204956363832714,0.3337798541919575,-0.0200037108725963,16.348986733323944,0.0847050116106744,,,,,,,sq_visium:V1_Mouse_Brain_Sagittal_Anterior,8051,2695
5620,4,clustering,Piecewise Linear Fit,1.098606105409624,0.0251283690968545,0.0395226729121049,1.0,0.1888682745825603,,1.0311596814782154,0.3348540373138209,1.0258969312626711,0.3331450360905352,1.0223737257735206,0.3320009265956439,,,,,,,0.050256738186049,-0.6560888525027349,0.4336253058499634,sq_visium:V1_Mouse_Brain_Sagittal_Anterior,8051,2695
5621,5,pagerank,Constant Fit,1.098612268717724,0.0,-0.0,1.0,0.0,0.0003710575139146,0.999756212050242,0.3334271729098501,0.9993544989457408,0.3332931981836716,0.999313812492238,0.3332796289064782,,,,,,,,,,sq_visium:V1_Mouse_Brain_Sagittal_Anterior,8051,2695
5622,0,degree,Constant Fit,1.0986122877749829,0.0,-0.0,1.0,0.0,5.974877116329874,0.9994760915806052,0.3333494016521694,0.999434411512008,0.3333355003432289,0.9993732395117906,0.3333150980046016,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID14.tif,5470,1831
5623,1,closeness,Exponential Saturation Fit,1.098590568794199,0.0369325835286764,0.099919806308624,1.0,0.5024576734025122,,1.4929936171560585,0.3308582300453738,1.517091929918399,0.336198591193612,1.5024019221092757,0.3329431787610141,-0.0154560491187584,18.76508995920535,0.0850614520773449,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID14.tif,5470,1831
5624,2,betweenness,Michaelis-Menten Fit,1.0986105147359717,5.010906807179217e-05,0.9184623390153764,1.0,0.0158383397050791,,1.6184677413123263,0.3327794841747096,1.6195840928632126,0.3330090215845565,1.6254322995477668,0.3342114942407337,,,,-0.1235438001302108,5.011934459581787e-05,0.1290144495377562,,,,tuberculosis_mibitof:segmentationmask_SampleID14.tif,5470,1831
5625,3,harmonic,Michaelis-Menten Fit,1.0985298434465522,0.0153586563178431,0.108382475631305,1.0,0.8263244128891316,,1.3424752579132118,0.3273306510827679,1.376879222419157,0.3357192392784749,1.3819273686862774,0.3369501096387571,,,,-0.022398487208205,0.0163886240444921,0.1108143399031521,,,,tuberculosis_mibitof:segmentationmask_SampleID14.tif,5470,1831
5626,4,clustering,Piecewise Linear Fit,1.0986122371671332,0.0317287367615847,0.0247993438248955,1.0,0.2348443473511742,,1.0005624156509043,0.3334810543794106,0.9999825548875534,0.3332877904952882,0.9998126285248364,0.333231155125301,,,,,,,0.0634574735044187,-0.338426831807788,0.4437273708568701,tuberculosis_mibitof:segmentationmask_SampleID14.tif,5470,1831
5627,5,pagerank,Constant Fit,1.098612286700137,0.0,-0.0,1.0,0.0,0.0005461496450027,0.999057170385902,0.3333628798737477,0.9989276999479726,0.3333196785041704,0.9989209962229192,0.333317441622082,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID14.tif,5470,1831
5628,0,degree,Piecewise Linear Fit,1.098612281536819,0.051083988636991,-0.0104672730853642,1.0,0.3413071337035455,,1.000126327868447,0.3333859522389933,0.999941559038068,0.333324360687263,0.9998375414766496,0.3332896870737435,,,,,,,0.1021679772823791,1.2166087497478404,5.875331054610242,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point5_R2C10_segmentation_labels.tiff,6996,2341
5629,1,closeness,Exponential Saturation Fit,1.0984531816091965,0.046545590647342,0.0931953112449051,1.0,0.6044425459205468,,1.8873360990533017,0.325754048887484,1.971431175562068,0.340268851883079,1.934978361084129,0.3339770992294369,-0.0118130070137236,14.87800730481706,0.0692397300125371,,,,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point5_R2C10_segmentation_labels.tiff,6996,2341
5630,2,betweenness,Michaelis-Menten Fit,1.0969602490770218,3.587895311569448e-06,0.9194646037679182,1.0,0.0106791969243912,,1.6861738473715704,0.3064282788820515,1.907903455753808,0.3467231881997785,1.9085931864367232,0.34684853291817,,,,-0.1239194759009885,3.58794741272478e-06,0.1293455557961232,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point5_R2C10_segmentation_labels.tiff,6996,2341
5631,3,harmonic,Michaelis-Menten Fit,1.0983499747048713,0.0223829065582306,0.1027521019033386,1.0,0.9957283212302436,,1.6292823241719776,0.3225974606499908,1.7069494676374943,0.3379755341036801,1.7142801399620642,0.3394270052463289,,,,-0.0180653882463033,0.024612817683866,0.0923405828250441,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point5_R2C10_segmentation_labels.tiff,6996,2341
5632,4,clustering,Piecewise Linear Fit,1.0986122133206802,0.0368369255837279,0.0285356890608034,1.0,0.2494660401537804,,1.0024293773249795,0.333498128843399,1.0018934833891036,0.3333198423437055,1.001479243188248,0.3331820288128953,,,,,,,0.0736738511451364,-0.3300883894838897,0.4382729096772927,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point5_R2C10_segmentation_labels.tiff,6996,2341
5633,5,pagerank,Constant Fit,1.0986122861237964,0.0,-0.0,1.0,0.0,0.0004271678769756,0.9993184879256398,0.3333668636622029,0.9991743584942336,0.333318782918086,0.9991610803910363,0.333314353419711,,,,,,,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point5_R2C10_segmentation_labels.tiff,6996,2341
5634,0,degree,Constant Fit,1.0986122883083351,0.0,-0.0,1.0,0.0,5.98160449667859,0.9991606058390772,0.3333458735289752,0.999108444396158,0.3333284711197402,0.999100004498924,0.3333256553512846,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID6.tif,5853,1957
5635,1,closeness,Exponential Saturation Fit,1.0984943396648346,0.0470484788863429,0.1198564883221866,1.0,0.6617271333673991,,1.7397727699881396,0.3265776700519026,1.805692800375535,0.3389517055035627,1.7818207983327503,0.3344706244445345,-0.0191473130141169,14.717488595369767,0.0893859669356643,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID6.tif,5853,1957
5636,2,betweenness,Michaelis-Menten Fit,1.0985575736137592,0.0001253788035682,0.9331539172652982,1.0,0.0265712825753704,,1.587022617557282,0.3286700206273545,1.6141371427153757,0.334285398407369,1.627460186651692,0.3370445809652762,,,,-0.1327444213942577,0.0001254426808145,0.1374639490792109,,,,tuberculosis_mibitof:segmentationmask_SampleID6.tif,5853,1957
5637,3,harmonic,Michaelis-Menten Fit,1.0984012981098914,0.022739099787213,0.1318006075728535,1.0,0.9969340827797648,,1.508949449439702,0.3237583864082162,1.5706741247883798,0.337001958815416,1.5811034147467076,0.3392396547763677,,,,-0.028215938032297,0.0250528026011643,0.115283180853405,,,,tuberculosis_mibitof:segmentationmask_SampleID6.tif,5853,1957
5638,4,clustering,Constant Fit,1.0986122825832538,0.0,-0.0,1.0,0.0,0.4243509995937181,0.9999141672920036,0.3333806193938979,0.9997576462901908,0.3333284338461386,0.9996452106344376,0.3332909467599634,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID6.tif,5853,1957
5639,5,pagerank,Piecewise Linear Fit,1.098607508523471,0.0014479967288247,0.1365151874781153,1.0,0.0296371997956055,,1.0233392254688134,0.334361613015783,1.0213551962372334,0.3337133595357723,1.0158818694500442,0.3319250274484446,,,,,,,0.0028959934524295,-0.0554784871105459,0.0006687848565826,tuberculosis_mibitof:segmentationmask_SampleID6.tif,5853,1957
5640,0,degree,Piecewise Linear Fit,1.098611778889638,0.0243457253272554,-0.0206536323286778,1.0,0.1904424778761062,,1.0076049049887683,0.3337764205160106,1.0060533342647326,0.3332624514792562,1.0051436983759894,0.3329611280047332,,,,,,,0.0486914506554878,4.984175412115524,5.753815233005784,sq_visium:V1_Mouse_Brain_Sagittal_Anterior_Section_2,8438,2825
5641,1,closeness,Exponential Saturation Fit,1.0985633872383436,0.0408251129731378,0.117127567447208,1.0,0.6424778761061947,,1.6877064755049276,0.3322389744970038,1.7159969883667616,0.3378081958738419,1.6760933241482765,0.3299528296291542,-0.0125293648763453,16.948673280454496,0.0596779781083288,,,,,,,sq_visium:V1_Mouse_Brain_Sagittal_Anterior_Section_2,8438,2825
5642,2,betweenness,Michaelis-Menten Fit,1.0976057064913192,9.999949516878212e-07,0.8999458832049602,1.0,0.0120353982300884,,1.4037363233670546,0.3205026194827592,1.423773914119835,0.3250776242165437,1.5522864881450693,0.3544197563006969,,,,-0.1002512397320254,1.0000000000444427e-06,0.1058238349123924,,,,sq_visium:V1_Mouse_Brain_Sagittal_Anterior_Section_2,8438,2825
5643,3,harmonic,Exponential Saturation Fit,1.098560963521785,0.0340062987740812,0.1106404338482266,1.0,0.5476106194690266,,1.5791444169940785,0.330046821053209,1.6171157671224192,0.3379829687963094,1.5883470784376066,0.3319702101504816,-0.0157387181873386,20.373692623095423,0.0789701322751599,,,,,,,sq_visium:V1_Mouse_Brain_Sagittal_Anterior_Section_2,8438,2825
5644,4,clustering,Piecewise Linear Fit,1.0986058262058414,0.0242722666829571,0.038630634453882,1.0,0.1904424778761062,,1.0324549277103223,0.3348917364164769,1.0270281192352964,0.3331314723462268,1.023468293562659,0.331976791237296,,,,,,,0.0485445333585944,-0.6631837948434742,0.4327863229737835,sq_visium:V1_Mouse_Brain_Sagittal_Anterior_Section_2,8438,2825
5645,5,pagerank,Constant Fit,1.098612264324872,0.0,-0.0,1.0,0.0,0.0003539823008849,0.999833867696529,0.3334370054724881,0.9993895773377088,0.333288838010281,0.9993455538677908,0.3332741565172308,,,,,,,,,,sq_visium:V1_Mouse_Brain_Sagittal_Anterior_Section_2,8438,2825
5646,0,degree,Michaelis-Menten Fit,1.0986099814049162,0.0012012792147988,-0.0644112724808822,1.0,0.0726664639708117,,1.0112931428633656,0.3323221141171006,1.015780684963211,0.333796770094286,1.016037358289119,0.3338811157886132,,,,0.7271258234822259,0.0012079084643717,5.2663048996065465,,,,sq_visium:V1_Mouse_Brain_Sagittal_Posterior_Section_2,9818,3289
5647,1,closeness,Piecewise Linear Fit,1.0982682786361555,0.0572052068388907,0.0636162890231976,1.0,0.4004256612952265,,1.5328497301529609,0.3420609830000302,1.5080235771562855,0.3365209368160481,1.4403443887552752,0.3214180801839217,,,,,,,0.1144104134512774,-0.0505114192414337,0.0483105273845171,sq_visium:V1_Mouse_Brain_Sagittal_Posterior_Section_2,9818,3289
5648,2,betweenness,Exponential Saturation Fit,1.0950137404280578,3.0044421008577525e-07,0.8941172476555848,1.0,0.0139860139860139,,1.6204206290782164,0.2937680247151639,1.9487306724745843,0.3532877513910487,1.9468357792377944,0.3529442238937873,-0.0912700490039943,2307074.515305372,0.0966742193916477,,,,,,,sq_visium:V1_Mouse_Brain_Sagittal_Posterior_Section_2,9818,3289
5649,3,harmonic,Piecewise Linear Fit,1.0985298805307022,0.0558615801825015,0.0619964759450103,1.0,0.389480085132259,,1.3637999802163157,0.3372910798802964,1.3557919798794675,0.3353105643204788,1.3237998209745152,0.3273983557992249,,,,,,,0.1117231602022503,-0.0686459976571415,0.065687768531472,sq_visium:V1_Mouse_Brain_Sagittal_Posterior_Section_2,9818,3289
5650,4,clustering,Piecewise Linear Fit,1.0986106686411576,0.0287543127896504,0.0386033921351367,1.0,0.1976284584980237,,1.0398375251119871,0.3338281377779087,1.0393845885718709,0.3336827275978882,1.0356666791948803,0.3324891346242031,,,,,,,0.0575086255690159,-0.5591564540016696,0.4325741896539505,sq_visium:V1_Mouse_Brain_Sagittal_Posterior_Section_2,9818,3289
5651,5,pagerank,Exponential Saturation Fit,1.098611159549593,0.0005365432711832,-0.0281066034698092,1.0,0.0167224080267558,,1.0008689836178055,0.3326290234050641,1.0042430077862274,0.3337503473570068,1.0038526905473129,0.333620629237929,1.6638855298279753e-05,1291.8756372274172,0.0002876760046252,,,,,,,sq_visium:V1_Mouse_Brain_Sagittal_Posterior_Section_2,9818,3289
5652,0,degree,Constant Fit,1.0986122880320452,0.0,-0.0,1.0,0.0,5.987786259541985,0.9999347423420212,0.3333487924160691,0.9998823594300398,0.3333313294960277,0.9998480090406192,0.3333198780879031,,,,,,,,,,TNBC_mibitof:p20_labeledcellData.tiff,17649,5895
5653,1,closeness,Exponential Saturation Fit,1.0984093313560312,0.0391815974546643,0.1019181449988862,1.0,0.556403731976251,,1.9124669070510505,0.3342599733267604,1.951314853189604,0.34104979718839,1.857713661472589,0.3246902294848495,-0.0094235606311793,17.68665502478741,0.0509348686922908,,,,,,,TNBC_mibitof:p20_labeledcellData.tiff,17649,5895
5654,2,betweenness,Michaelis-Menten Fit,1.0986092514434005,9.012134236916738e-06,0.9542858935040176,1.0,0.006785411365564,,1.8783243049696865,0.3327179995236673,1.878714834753304,0.3327871762297429,1.8883551811696944,0.3344948242465898,,,,-0.1251955218086877,9.012461938257371e-06,0.1281918737986813,,,,TNBC_mibitof:p20_labeledcellData.tiff,17649,5895
5655,3,harmonic,Exponential Saturation Fit,1.0984598232874965,0.0295791412896953,0.1055596987954231,1.0,0.4412213740458015,,1.7566879767496233,0.3268163676348793,1.8326913386628565,0.3409561255186223,1.7857736778800792,0.3322275068464982,-0.0126466314698036,23.43334272399557,0.066225463138121,,,,,,,TNBC_mibitof:p20_labeledcellData.tiff,17649,5895
5656,4,clustering,Piecewise Linear Fit,1.0986122647798813,0.0144381958288184,0.0323198172094487,1.0,0.1172179813401187,,1.0012151087023045,0.3334325280391855,1.0008408461422686,0.3333078881786216,1.0006958000311237,0.3332595837821928,,,,,,,0.0288763916546883,-0.979313700032583,0.4516272378436848,TNBC_mibitof:p20_labeledcellData.tiff,17649,5895
5657,5,pagerank,Constant Fit,1.098612288546425,0.0,-0.0,1.0,0.0,0.0001696352841391,0.9996979241067324,0.3333406717973335,0.9996661521707392,0.3333300777186294,0.999663671271243,0.3333292504840371,,,,,,,,,,TNBC_mibitof:p20_labeledcellData.tiff,17649,5895
5658,0,degree,Piecewise Linear Fit,1.0986121931814157,0.0546938555934772,-0.0090984881597904,1.0,0.3837897853441895,,1.0026398165751478,0.3335356180280699,1.0018292871106935,0.3332659893524603,1.001626084896887,0.3331983926194698,,,,,,,0.109387711198014,0.98911864722564,5.891802574773195,sq_visium:V1_Adult_Mouse_Brain,8079,2702
5659,1,closeness,Exponential Saturation Fit,1.0985574789724395,0.0623263412550494,0.1559187131981204,1.0,0.8212435233160622,,2.055519142590086,0.3309451572775836,2.1010391542366,0.3382740247648748,2.054498421752212,0.3307808179575416,-0.0180313147776074,11.00186166192075,0.0663392359583625,,,,,,,sq_visium:V1_Adult_Mouse_Brain,8079,2702
5660,2,betweenness,Exponential Saturation Fit,1.0986117054810167,8.62779443702147e-07,0.9321350946867912,1.0,0.0088823094004441,,2.1193109073725247,0.3335877054403861,2.1193128269650363,0.3335880075916462,2.114460845247633,0.3328242869679677,-0.1460126041655889,803388.6127208624,0.1513278913592058,,,,,,,sq_visium:V1_Adult_Mouse_Brain,8079,2702
5661,3,harmonic,Exponential Saturation Fit,1.0985101112879048,0.0483227103107103,0.1460388475478725,1.0,0.6820873427091043,,1.834129672215135,0.3273718910525721,1.8994592315706604,0.3390324959224665,1.868998619284703,0.3335956130249614,-0.0221695311185203,14.3086868063405,0.0868385138729852,,,,,,,sq_visium:V1_Adult_Mouse_Brain,8079,2702
5662,4,clustering,Piecewise Linear Fit,1.0986088000809309,0.0419558313267467,0.0268298785976314,1.0,0.2927461139896373,,1.021551035649498,0.334507983382229,1.017264411349844,0.3331043236530966,1.0150758990921271,0.3323876929646743,,,,,,,0.0839116626215687,-0.262843717962441,0.4220556533912142,sq_visium:V1_Adult_Mouse_Brain,8079,2702
5663,5,pagerank,Exponential Saturation Fit,1.0980169956069348,1.8718527377540903e-06,0.0948773862230327,1.0,0.0092524056254626,,0.999265340466448,0.3251689893091489,1.0745385236083769,0.3496634893114387,0.999260829423402,0.3251675213794123,-7.744338508926179e-05,370300.0596038368,0.0004468451594974,,,,,,,sq_visium:V1_Adult_Mouse_Brain,8079,2702
5664,0,degree,Constant Fit,1.0986122881554143,0.0,-0.0,1.0,0.0,5.9775166070516095,0.9993732123631376,0.3333481172003437,0.999314648207438,0.3333285827053259,0.9992988110100824,0.3333233000943304,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID84.tif,5849,1957
5665,1,closeness,Exponential Saturation Fit,1.098467484442286,0.0338674580209634,0.1085388667009841,1.0,0.5206949412365867,,1.7583068909605,0.3351696635400319,1.779286687683598,0.3391688467571197,1.7084268170845018,0.3256614897028483,-0.016746943530187,20.464729861461414,0.08551566229755,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID84.tif,5849,1957
5666,2,betweenness,Michaelis-Menten Fit,1.0986018105485686,0.000113269505611,0.9305286423588044,1.0,0.0224833929483903,,1.6729373236546905,0.3312574970050079,1.686095816500336,0.333863003704377,1.691229386067585,0.3348794992906151,,,,-0.1306048616066054,0.0001133234379614,0.1354479606207656,,,,tuberculosis_mibitof:segmentationmask_SampleID84.tif,5849,1957
5667,3,harmonic,Exponential Saturation Fit,1.0984799344047884,0.0264825467548193,0.1051291471820753,1.0,0.4205416453755748,,1.569981311404834,0.3260855850461759,1.6326787166308472,0.339107854748041,1.61196957658948,0.3348065602057832,-0.0206048097389431,26.17358909180132,0.1082995914232851,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID84.tif,5849,1957
5668,4,clustering,Piecewise Linear Fit,1.09861221988869,0.0376035416938684,0.0297422115050798,1.0,0.3014818599897803,,1.001667122439183,0.3335016080768688,1.0010324982131729,0.3332903121331789,1.0007855145926556,0.3332080797899523,,,,,,,0.0752070833657982,-0.342806265133071,0.4463060349408164,tuberculosis_mibitof:segmentationmask_SampleID84.tif,5849,1957
