,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes,constant_c
23,5,pagerank,Piecewise Linear Fit,1.0986074758916824,0.0065541685988069,-0.1519187751645142,1.0,0.1030741410488245,,,,1.0472764348903212,0.334250138996011,1.0460579323635453,0.3338612401099357,1.039877298823614,0.3318886208940533,,,,0.0131083372683733,0.0185252408782876,0.0006778091720876,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,4389,1106,
24,0,degree,Piecewise Linear Fit,1.0986082450602468,0.0109795569965311,-0.3684482527674431,1.0,0.1005089058524173,,,,1.0340296873655082,0.3343901472095458,1.0313357611604717,0.3335189706937448,1.0269197039953732,0.3320908820967092,,,,0.0219591139930759,162.36130439941232,3.055623130449794,glioma_mibitof:Brainiaqc_R9C5_whole_cell.tiff,2507,786,
25,1,closeness,Michaelis-Menten Fit,1.098611223434288,0.0145817144815393,0.7307007779521794,0.9910941475826972,0.8292682926829268,-0.3527457075275673,0.0155500869903922,0.4043222575869713,1.0748283276211663,0.3326721618816489,1.0775003689011382,0.3334991904650996,1.078564809991012,0.3338286476532515,,,,,,,glioma_mibitof:Brainiaqc_R9C5_whole_cell.tiff,2507,786,
26,2,betweenness,Piecewise Linear Fit,1.0986083206908162,0.1572313522425835,-0.885043769357457,1.0,0.8600508905852418,,,,1.0654182670077974,0.3346543270003434,1.05949622283539,0.3327941770776758,1.0587236138610685,0.3325514959219808,,,,0.3144627048187499,0.0942682899230358,0.001925185285132,glioma_mibitof:Brainiaqc_R9C5_whole_cell.tiff,2507,786,
27,3,harmonic,Michaelis-Menten Fit,1.0985644126945395,0.0353458961948851,-0.4170904531590901,1.0,1.0,0.0597642381361781,0.0416300529929437,0.0383527272037807,1.1498514846010253,0.3287893014035136,1.1713691790124512,0.3349420853135173,1.176008351116068,0.336268613282969,,,,,,,glioma_mibitof:Brainiaqc_R9C5_whole_cell.tiff,2507,786,
28,4,clustering,Constant Fit,1.0986122449286244,0.0,-0.0,1.0,0.0,,,,0.998596136167163,0.3334692240303496,0.9980666944103432,0.3332924232943748,0.9979047762859056,0.3332383526752756,,,,,,,glioma_mibitof:Brainiaqc_R9C5_whole_cell.tiff,2507,786,0.60658418316703
29,5,pagerank,Piecewise Linear Fit,1.098609651675985,0.0122686311523023,-0.1214918293500888,1.0,0.1094147582697201,,,,1.020592463996011,0.334191811969331,1.0184037595919475,0.3334751232650119,1.0149160131656794,0.3323330647656571,,,,0.0245372625196365,0.0114109878574378,0.0010123205873279,glioma_mibitof:Brainiaqc_R9C5_whole_cell.tiff,2507,786,
30,0,degree,Piecewise Linear Fit,1.0986110680357268,0.1612265579817468,-0.3616949920773587,1.0,0.8591549295774648,,,,1.0261917741094813,0.3340693641825301,1.0228827913176215,0.3329921485925622,1.0227179547298388,0.3329384872249077,,,,0.3224531159715217,4.016619835175045,1.1428337752512276,glioma_mibitof:CHOP_907_R10C7_whole_cell.tiff,124,142,
31,1,closeness,Constant Fit,1.0986120686241505,0.0,-0.0,0.7112676056338029,0.0,,,,0.9968585876296228,0.3330206321807307,0.9982624751221508,0.333489628993392,0.9982628038929402,0.3334897388258772,,,,,,,glioma_mibitof:CHOP_907_R10C7_whole_cell.tiff,124,142,0.7354390216294223
32,2,betweenness,Constant Fit,1.0986118135202951,0.0,-0.0,1.0,0.0,,,,0.988913295290584,0.3336241505315276,0.9885334808542352,0.3334960146582514,0.9867070290130344,0.332879834810221,,,,,,,glioma_mibitof:CHOP_907_R10C7_whole_cell.tiff,124,142,0.0002582873125276
33,3,harmonic,Piecewise Linear Fit,1.0986122070763509,0.0836614291479749,-0.2911897255857206,1.0,0.5915492957746479,,,,1.0038211199769391,0.333523766794715,1.0029646315483114,0.3332391949310162,1.0029581405638384,0.3332370382742687,,,,0.1673228585821398,0.0584656758896073,0.0119063928996572,glioma_mibitof:CHOP_907_R10C7_whole_cell.tiff,124,142,
34,4,clustering,Michaelis-Menten Fit,1.0986111973339028,0.0071160954462931,-1.041224434249001,1.0,0.4718309859154929,0.3130225225023098,0.0073475899244364,-0.0060974569435777,1.013412229513015,0.3329066068182367,1.013909355351048,0.3330699129942248,1.016812141404478,0.3340234801875386,,,,,,,glioma_mibitof:CHOP_907_R10C7_whole_cell.tiff,124,142,
35,5,pagerank,Exponential Saturation Fit,1.0986122577725277,0.1495794058901072,-0.1622150047469887,1.0,1.0,,,,1.0011161760308662,0.3332193710391724,1.0017006928119772,0.3334139261955338,1.0015588158864146,0.3333667027652938,0.0030122678280575,3.245494450389533,0.0059831233282811,,,,glioma_mibitof:CHOP_907_R10C7_whole_cell.tiff,124,142,
36,0,degree,Michaelis-Menten Fit,1.0986118824351934,0.053433033189254,-0.213050695646067,1.0,1.0,3.683910406605909,0.0684936910993284,5.963260489442242,1.0396404452687598,0.3329907255494523,1.0405653151392418,0.3332869559343053,1.0419245738627134,0.3337223185162422,,,,,,,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,4584,1125,
37,1,closeness,Piecewise Linear Fit,1.0986091239126847,0.1933740752155059,-0.2441782801337468,1.0,0.9404444444444444,,,,3.1439179315590957,0.3345189021640438,3.1275508780687256,0.3327774162587347,3.126857895442369,0.3327036815772214,,,,0.3867481508632985,0.0894657123940012,0.0535509539640089,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,4584,1125,
38,2,betweenness,Piecewise Linear Fit,1.0986122876722646,0.1737641348568246,-0.8111321068897074,1.0,0.8915555555555555,,,,1.1229191787824424,0.3333530576845127,1.1228408624558748,0.3333298084717276,1.1227981672337934,0.3333171338437595,,,,0.3475282702706677,0.0623908083238225,0.002524336751128,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,4584,1125,
39,3,harmonic,Exponential Saturation Fit,1.0985267775680108,0.1514561340038508,-0.2305330336910261,1.0,1.0,,,,2.181104237638076,0.3271781602208687,2.2427895713188573,0.3364313144892515,2.2425176537326115,0.3363905252898797,0.0557349087616734,3.439415159818996,0.0755332995623264,,,,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,4584,1125,
40,4,clustering,Piecewise Linear Fit,1.0986119884065002,0.0139398612991568,0.0996673744851356,1.0,0.1511111111111111,,,,1.022008354172174,0.3335380259977876,1.0218703541402276,0.3334929889312557,1.0202647311494393,0.3329689850709565,,,,0.0278797225977018,-4.556780739402945,0.7008497245044807,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,4584,1125,
41,5,pagerank,Piecewise Linear Fit,1.0986105614147998,0.012669566384367,-0.0960297811456804,1.0,0.1448888888888889,,,,1.0245293364674746,0.3338516248425712,1.024020381982275,0.3336857776815317,1.0202666665254456,0.3324625974758969,,,,0.0253391331740104,0.0062523109177998,0.0007456765399503,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,4584,1125,
42,0,degree,Michaelis-Menten Fit,1.0986097649371842,0.0168555275132751,-0.223786705188139,1.0,0.894032348020078,5.290669141320251,0.0181069878622537,8.847021372515696,1.0545842888770107,0.332514327735353,1.0566356717678156,0.3331611363499495,1.0603254463138498,0.3343245359146976,,,,,,,glioma_mibitof:CHOP_1101_R9C3_whole_cell.tiff,11645,1793,
43,1,closeness,Piecewise Linear Fit,1.0986090076663697,0.1867513525692612,-0.2301049646226171,1.0,0.9308421639709984,,,,3.174667091217516,0.3345384479025948,3.1581896583692566,0.3328020973965133,3.1568360230115515,0.3326594547008917,,,,0.37350270552581,0.0964406892126911,0.0602600644260958,glioma_mibitof:CHOP_1101_R9C3_whole_cell.tiff,11645,1793,
44,2,betweenness,Piecewise Linear Fit,1.0986113906391957,0.1609408391794952,-0.8694039822459916,1.0,0.8694924707194646,,,,1.1532753717492616,0.3339646742825353,1.150081761144708,0.3330398707607907,1.1499283806917775,0.332995454956674,,,,0.3218816791728957,0.0395478148290576,0.0009560861809894,glioma_mibitof:CHOP_1101_R9C3_whole_cell.tiff,11645,1793,
45,3,harmonic,Exponential Saturation Fit,1.0983111646345598,0.1243955566450927,-0.2105459205122688,1.0,1.0,,,,2.505953124863396,0.3218224486750594,2.6454447386826154,0.3397364041611119,2.635358887514662,0.3384411471638287,0.049040735930958,4.851051227606816,0.0833124807568096,,,,glioma_mibitof:CHOP_1101_R9C3_whole_cell.tiff,11645,1793,
46,4,clustering,Exponential Saturation Fit,1.098610601906451,0.0097779213778469,0.1253332054292899,1.0,0.2018962632459565,,,,1.0885301560498857,0.3337439451645611,1.08867383356649,0.3337879967702575,1.0843687574582046,0.3324680580651813,-0.1628356021068748,70.8890114345113,0.7310285787264355,,,,glioma_mibitof:CHOP_1101_R9C3_whole_cell.tiff,11645,1793,
47,5,pagerank,Piecewise Linear Fit,1.0986051803509904,0.0098313193071158,-0.10370447753265,1.0,0.1260457334076966,,,,1.0406783026051467,0.3346597951856479,1.03767535286622,0.3336941110332386,1.0313067147796957,0.3316460937811133,,,,0.0196626389770631,0.0054192199059933,0.0004604709703875,glioma_mibitof:CHOP_1101_R9C3_whole_cell.tiff,11645,1793,
48,0,degree,Michaelis-Menten Fit,1.0985974940368295,0.0158944426375402,-0.3422085818761758,1.0,0.8737574552683897,5.667669376159822,0.0170982344456643,5.248431837363689,1.04287132695758,0.3308539051745575,1.052821565006004,0.3340106465966672,1.056367007125001,0.3351354482287752,,,,,,,glioma_mibitof:CHOP_1101_R1C3_whole_cell.tiff,4965,1006,
49,1,closeness,Piecewise Linear Fit,1.0986058897017672,0.053569628389937,0.112181102090319,0.9980119284294234,0.3416334661354581,,,,1.0168413992249792,0.3349233002318806,1.0110814981350205,0.3330261262148427,1.008119678719298,0.3320505735532765,,,,0.1071392567267291,-0.201599087888741,0.1070688172556262,glioma_mibitof:CHOP_1101_R1C3_whole_cell.tiff,4965,1006,
50,2,betweenness,Piecewise Linear Fit,1.0986096319607497,0.1682637295492743,-0.9769416347688136,1.0,0.8926441351888668,,,,1.1142019746906064,0.3344195245290643,1.1088884405256478,0.332824706345846,1.10865875899732,0.3327557691250896,,,,0.3365274596835008,0.0575307687913799,0.0002284812096801,glioma_mibitof:CHOP_1101_R1C3_whole_cell.tiff,4965,1006,
51,3,harmonic,Exponential Saturation Fit,1.0986102491962375,0.0733640974378433,-0.3496617797248807,1.0,0.8737574552683897,,,,1.3268336747572942,0.3334837515437205,1.3291749047583288,0.3340721916615933,1.3226970354214902,0.3324440567946861,0.0636977677358279,9.23939330480405,0.0583222207416173,,,,glioma_mibitof:CHOP_1101_R1C3_whole_cell.tiff,4965,1006,
52,4,clustering,Piecewise Linear Fit,1.0986108792790463,0.011263462849128,0.1282579627751318,1.0,0.1093439363817097,,,,1.034235037329551,0.333878688147921,1.0332393090736538,0.3335572404771003,1.030162831538939,0.3325640713749788,,,,0.0225269256979578,-7.551932960413167,0.7482627518471212,glioma_mibitof:CHOP_1101_R1C3_whole_cell.tiff,4965,1006,
53,5,pagerank,Piecewise Linear Fit,1.098608422631467,0.0082199437549551,-0.1661272344345112,1.0,0.0844930417495029,,,,1.042910651971587,0.3343306477958069,1.040541192147152,0.3335710591996679,1.035947046911277,0.3320982930045251,,,,0.0164398876037704,0.017515315530702,0.0007226795047858,glioma_mibitof:CHOP_1101_R1C3_whole_cell.tiff,4965,1006,
54,0,degree,Exponential Saturation Fit,1.098612007142399,0.0251930065968589,-0.3402306011034132,1.0,0.3568812140240712,,,,1.030902190691377,0.3329796379906111,1.0325447519010564,0.3335101824417871,1.0325447430026025,0.3335101795676018,10.13412623521314,27.513430115325693,9.825951335974588,,,,glioma_mibitof:CHOP_1101_R8C2_whole_cell.tiff,17698,1911,
55,1,closeness,Piecewise Linear Fit,1.0986085929957987,0.0620275626612018,0.2020137056454222,0.999476713762428,0.4041884816753927,,,,1.0143202579998494,0.3345722915867524,1.0095498811416823,0.3329987886377759,1.0078222140695017,0.3324289197754717,,,,0.1240551252894168,-0.3760733309500544,0.138798840149488,glioma_mibitof:CHOP_1101_R8C2_whole_cell.tiff,17698,1911,
56,2,betweenness,Exponential Saturation Fit,1.0986120973220612,0.2032917353060349,-0.9940744364172192,1.0,1.0,,,,1.166203402043399,0.3330417729895413,1.1677493254851088,0.3334832543666588,1.1677203255993398,0.3334749726437998,0.0245159030265112,1.496763446168831,3.833818983376098e-05,,,,glioma_mibitof:CHOP_1101_R8C2_whole_cell.tiff,17698,1911,
57,3,harmonic,Exponential Saturation Fit,1.0985873488816993,0.1080101314591273,-0.3304257137781676,1.0,1.0,,,,1.5643457234420997,0.3300772149040793,1.5902980637006132,0.3355531631324059,1.5846888683897205,0.3343696219635148,0.0726874086711673,5.947667639409162,0.0698136639404008,,,,glioma_mibitof:CHOP_1101_R8C2_whole_cell.tiff,17698,1911,
58,4,clustering,Exponential Saturation Fit,1.098612217897081,0.0105415285360739,0.1458335179050056,1.0,0.1700680272108843,,,,1.0980049393586568,0.3332044435116841,1.0989897174134005,0.3335032877262693,1.0982943489406,0.3332922687620465,-0.2027156977897488,65.75395380166479,0.7963822187630235,,,,glioma_mibitof:CHOP_1101_R8C2_whole_cell.tiff,17698,1911,
59,5,pagerank,Piecewise Linear Fit,1.0986049016240125,0.0110355304400021,-0.139867069512926,1.0,0.0999476713762428,,,,1.0433929008377587,0.3346920619532221,1.0402736889199826,0.333691503613606,1.033804720283628,0.3316164344331718,,,,0.0220710612530209,0.0059169115496862,0.0004015488097354,glioma_mibitof:CHOP_1101_R8C2_whole_cell.tiff,17698,1911,
60,0,degree,Michaelis-Menten Fit,1.0986108490531314,0.0105489235031256,-0.3352953055370382,1.0,0.6693735498839907,3.717472260410602,0.0110384872586613,3.601277579965251,1.031904792146093,0.3329847107670154,1.0315927612512017,0.3328840217130672,1.0354579204716,0.3341312675199173,,,,,,,glioma_mibitof:CHOP_907_R11C13_whole_cell.tiff,2888,862,
61,1,closeness,Constant Fit,1.0986122234468485,0.0,-0.0,0.991879350348028,0.0,,,,0.9991624632233672,0.3331630842450659,0.9999281401723829,0.3334183933697167,0.9999285270923374,0.3334185223852173,,,,,,,glioma_mibitof:CHOP_907_R11C13_whole_cell.tiff,2888,862,0.0699488730627665
62,2,betweenness,Piecewise Linear Fit,1.0986115683926485,0.1612744838336903,-0.9743158576052084,1.0,0.8921113689095128,,,,1.095210640112744,0.3338991219319405,1.0924547450420543,0.333058926529762,1.0923990659759937,0.3330419515382974,,,,0.3225489679331376,0.1213699102425697,0.0005159907872782,glioma_mibitof:CHOP_907_R11C13_whole_cell.tiff,2888,862,
63,3,harmonic,Piecewise Linear Fit,1.09860490494236,0.1004914206367181,-0.1923899431543952,1.0,0.6519721577726219,,,,1.2052535651453165,0.334880125368367,1.199841652315608,0.3333764234924244,1.1939644873201274,0.3317434511392086,,,,0.2009828414083677,0.1489517159466629,0.0628338757047164,glioma_mibitof:CHOP_907_R11C13_whole_cell.tiff,2888,862,
64,4,clustering,Piecewise Linear Fit,1.0986118209332685,0.0122548842246273,0.0805614604091767,1.0,0.142691415313225,,,,1.006736768065465,0.333599621199283,1.0064984522134974,0.3335206511244193,1.0045642737560403,0.3328797276762976,,,,0.0245097684486295,-3.920272582888826,0.6443882626760675,glioma_mibitof:CHOP_907_R11C13_whole_cell.tiff,2888,862,
65,5,pagerank,Piecewise Linear Fit,1.0986109056649451,0.0057234689780917,-0.1667235034852784,1.0,0.0974477958236658,,,,1.0309755761962884,0.3338357393545184,1.0302574942128453,0.3336032203352567,1.0270389587921471,0.3325610403102249,,,,0.0114469379949797,0.0295052413098404,0.0008440162033122,glioma_mibitof:CHOP_907_R11C13_whole_cell.tiff,2888,862,
66,0,degree,Piecewise Linear Fit,1.098612265222619,0.0146689345516631,-0.1795768807171307,1.0,0.1758917589175891,,,,1.0194906801181416,0.3334171325736583,1.0192606861226825,0.3333419146830286,1.0189519744623303,0.333240952743313,,,,0.0293378691033706,66.14220562461458,4.432662959046554,glioma_mibitof:CHOP_907_R12C11_whole_cell.tiff,2503,813,
67,1,closeness,Piecewise Linear Fit,1.098611847814838,0.0299940476106884,0.186376537509471,0.997539975399754,0.2737361282367447,,,,1.005838464207505,0.3337053565986344,1.004782545441577,0.3333550361835161,1.0035303796475588,0.3329396072178494,,,,0.0599880952088077,-0.4772627245042181,0.0911221382769961,glioma_mibitof:CHOP_907_R12C11_whole_cell.tiff,2503,813,
68,2,betweenness,Piecewise Linear Fit,1.098612035934102,0.1429458369367282,-0.7468816250238496,1.0,0.8364083640836408,,,,1.0600506996505592,0.3336635499837436,1.058635092886279,0.3332179709387919,1.0583190067653503,0.3331184790774645,,,,0.2858916741484756,0.1039533682163694,0.0050359565240586,glioma_mibitof:CHOP_907_R12C11_whole_cell.tiff,2503,813,
69,3,harmonic,Exponential Saturation Fit,1.0986027231650213,0.0608771517004546,-0.2119797946893823,1.0,0.7958179581795818,,,,1.191070982470439,0.3313180082762786,1.2032820683622052,0.3347147434130536,1.2005948624037286,0.3339672483106677,0.0327996678087653,11.31637430944099,0.0607062943243506,,,,glioma_mibitof:CHOP_907_R12C11_whole_cell.tiff,2503,813,
70,4,clustering,Piecewise Linear Fit,1.098612084205132,0.0314035810965437,0.1064772046982392,1.0,0.2865928659286593,,,,1.0161568715406597,0.3336026077145024,1.0152840479998837,0.3333160612004431,1.0145690577264446,0.3330813310850544,,,,0.0628071621899843,-2.0239551329053365,0.6604894517616084,glioma_mibitof:CHOP_907_R12C11_whole_cell.tiff,2503,813,
71,5,pagerank,Piecewise Linear Fit,1.0986106996295355,0.0106480274927112,-0.0998489794393658,1.0,0.1451414514145141,,,,1.0161446413672586,0.3339809194053028,1.0146001097191022,0.3334732711051476,1.0117782863872726,0.3325458094895496,,,,0.021296055185091,0.0106657007615699,0.0010238357486415,glioma_mibitof:CHOP_907_R12C11_whole_cell.tiff,2503,813,
72,0,degree,Piecewise Linear Fit,1.0985955001368342,0.0792391302400447,0.4025671827894915,1.0,0.6627218934911243,,,,1.0630902728744718,0.3360618739755789,1.0505901546344094,0.3321103627372029,1.0496961861432963,0.3318277632872181,,,,0.1584782604791239,-16.410712193514843,4.5305657093602525,glioma_mibitof:Brainiaqc_R6C5_whole_cell.tiff,258,169,
73,1,closeness,Constant Fit,1.0986117373523896,0.0,-0.0,0.8461538461538461,0.0,,,,0.9970295342498944,0.3328383903976502,0.9992532355482296,0.3335807286488635,0.9992536917822804,0.3335808809534862,,,,,,,glioma_mibitof:Brainiaqc_R6C5_whole_cell.tiff,258,169,0.5487117938628497
74,2,betweenness,Piecewise Linear Fit,1.098611214367689,0.0859473812256327,0.8868166006374842,1.0,0.6804733727810651,,,,1.0219789371010175,0.3340225849945485,1.0189497355215404,0.3330325237464012,1.0186816142617765,0.3329448912590503,,,,0.1718947617613924,-0.0249168674312699,0.0045564012037286,glioma_mibitof:Brainiaqc_R6C5_whole_cell.tiff,258,169,
75,3,harmonic,Piecewise Linear Fit,1.0986019611001716,0.0859057773208129,0.536855445725574,1.0,0.6804733727810651,,,,1.0931728998952754,0.3354735489264531,1.0830496810220729,0.3323669295048795,1.0823738222671404,0.3321595215686675,,,,0.1718115545754504,-0.2596304184030162,0.063848926841008,glioma_mibitof:Brainiaqc_R6C5_whole_cell.tiff,258,169,
76,4,clustering,Piecewise Linear Fit,1.0986046880287892,0.0545287705386165,0.2832410941651805,1.0,0.5798816568047337,,,,1.0263581195961329,0.335049796669454,1.0202171689003583,0.333045112103032,1.0167249426888278,0.3319050912275139,,,,0.1090575410730529,-2.6089213478548414,0.6445233973533393,glioma_mibitof:Brainiaqc_R6C5_whole_cell.tiff,258,169,
77,5,pagerank,Piecewise Linear Fit,1.0986070726609234,0.0631264346798115,0.1434247643874394,1.0,0.5976331360946746,,,,1.02048303174516,0.3348559543214226,1.0136284540727971,0.332606729124582,1.013416917292401,0.3325373165539953,,,,0.1262528684518438,-0.0139078821516012,0.0069993176919411,glioma_mibitof:Brainiaqc_R6C5_whole_cell.tiff,258,169,
78,0,degree,Exponential Saturation Fit,1.0986121263678046,0.0145430605631062,-0.2602891030681046,1.0,0.2724077328646748,,,,1.0445330853232233,0.3330710159772755,1.0459234323177236,0.3335143569231259,1.045610672890242,0.3334146270995985,4.221357347882761,47.66171310932319,5.9982995696362895,,,,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,5507,1138,
79,1,closeness,Piecewise Linear Fit,1.0986121079063105,0.0570375335638623,0.0867988279742964,1.0,0.4042179261862917,,,,1.0002554582746848,0.3336086085002147,0.999192973769936,0.3332542450481085,0.9988418781829138,0.3331371464516768,,,,0.114075067033709,-0.1213363929921872,0.0866537012417783,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,5507,1138,
80,2,betweenness,Piecewise Linear Fit,1.098610219609396,0.0917614532967873,-0.8561330110088563,1.0,0.5940246045694201,,,,1.0379294364675338,0.3342753620396591,1.0340269472430823,0.3330185270829408,1.0330568907777131,0.3327061108774,,,,0.1835229067881956,0.0942976295265459,0.0014540554063554,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,5507,1138,
81,3,harmonic,Michaelis-Menten Fit,1.0986084266870313,0.113872981437462,-0.269074779461649,1.0,1.0,0.0764404633788637,0.2125007352155538,0.072448396924421,1.188992984210734,0.3320255326204765,1.195799008311311,0.3339261105103637,1.1962367760390116,0.3340483568691598,,,,,,,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,5507,1138,
82,4,clustering,Michaelis-Menten Fit,1.0986111183399263,0.0259808068011319,0.1384740461696841,1.0,1.0,-0.1833680877205824,0.0290578541620798,0.7116448023745982,1.0569711880172614,0.3326452171000131,1.05965733540461,0.3334905893210889,1.0608444528376135,0.3338641935788979,,,,,,,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,5507,1138,
83,5,pagerank,Piecewise Linear Fit,1.0986109816677383,0.0084144064934146,-0.0915308654105446,1.0,0.1221441124780316,,,,1.0238360904881567,0.3338297596928739,1.023087929714104,0.3335858160248063,1.0200167205815875,0.3325844242823197,,,,0.0168288131763644,0.0088789913806525,0.0007415316746191,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,5507,1138,
84,0,degree,Piecewise Linear Fit,1.0985946167191925,0.0165249146941727,-0.257037255023035,1.0,0.1660939289805269,,,,1.0766743408857546,0.3351395921366609,1.0739256603974068,0.3342840022681209,1.062014581259852,0.3305764055952183,,,,0.0330498293883646,172.35158230896295,8.232381037049247,glioma_mibitof:CHOP_907_R10C1_whole_cell.tiff,11646,1746,
85,1,closeness,Piecewise Linear Fit,1.0986035462709878,0.1781500672877362,-0.2028498722498601,1.0,0.938717067583047,,,,2.2217669819486,0.3353045992392298,2.202509986957716,0.3323983723304533,2.201838470576324,0.3322970284303168,,,,0.3563001349867459,0.086633404293449,0.0606508306082176,glioma_mibitof:CHOP_907_R10C1_whole_cell.tiff,11646,1746,
86,2,betweenness,Piecewise Linear Fit,1.098609835553056,0.1622557605918188,-0.9281227687038276,1.0,0.9020618556701032,,,,1.1933521782670575,0.3343767426211774,1.1879092347717997,0.3328516323064182,1.1876236981455408,0.3327716250724044,,,,0.3245115218865342,0.0461677418836014,0.0005801290778479,glioma_mibitof:CHOP_907_R10C1_whole_cell.tiff,11646,1746,
87,3,harmonic,Exponential Saturation Fit,1.0985204184001915,0.0810141586967007,-0.167569159204755,1.0,0.941008018327606,,,,1.5242065362714916,0.3269537601664523,1.568914549896305,0.3365439651789323,1.5687201952889993,0.3365022746546155,0.0349958195364668,8.322111125984835,0.085262222128273,,,,glioma_mibitof:CHOP_907_R10C1_whole_cell.tiff,11646,1746,
88,4,clustering,Piecewise Linear Fit,1.0986056592382325,0.016281794351577,0.1284007894738128,1.0,0.1655211912943871,,,,1.1375912077634105,0.3343315035930627,1.1366090567978453,0.3340428550813373,1.1283842826253263,0.3316256413255999,,,,0.0325635887025,-4.978990664898125,0.7124251858475664,glioma_mibitof:CHOP_907_R10C1_whole_cell.tiff,11646,1746,
89,5,pagerank,Piecewise Linear Fit,1.098573782509714,0.0106229983497643,-0.1593361850425779,1.0,0.124856815578465,,,,1.0929168629414607,0.3361112924340981,1.087986519928203,0.3345950344107116,1.0707483394709378,0.3292936731551903,,,,0.0212459969799706,0.0075759010778406,0.0004246091057933,glioma_mibitof:CHOP_907_R10C1_whole_cell.tiff,11646,1746,
90,0,degree,Piecewise Linear Fit,1.0986104191022887,0.0307566214425916,-0.2921649203425651,1.0,0.260233918128655,,,,1.0235263550102245,0.3340432453320542,1.0217804190024715,0.3334734328134836,1.0187466661123763,0.3324833218544621,,,,0.0615132428855094,18.85524089461054,1.4049948257212062,glioma_mibitof:Brainiaqc_R6C1_whole_cell.tiff,404,342,
91,1,closeness,Piecewise Linear Fit,1.0986109777671282,0.0660115453299348,0.1386913046404311,0.9093567251461988,0.472668810289389,,,,1.00844284113223,0.3340514016851111,1.0058685422533369,0.3331986531566123,1.0045139711711686,0.3327499451582766,,,,0.132023090647627,-1.0783986996778296,0.584461658251218,glioma_mibitof:Brainiaqc_R6C1_whole_cell.tiff,404,342,
92,2,betweenness,Piecewise Linear Fit,1.0986103034815171,0.0708101461338238,-0.8533090022936437,1.0,0.5116959064327485,,,,1.0178836630950752,0.3341448959742499,1.0154229995767623,0.3333371237452958,1.0129276966089815,0.3325179802804542,,,,0.1416202960643058,0.003730130291295,4.540630487080504e-05,glioma_mibitof:Brainiaqc_R6C1_whole_cell.tiff,404,342,
93,3,harmonic,Piecewise Linear Fit,1.0986077748737764,0.052160420500974,-0.4329648877062037,1.0,0.391812865497076,,,,1.0455810184388492,0.3344355502517246,1.042819496929762,0.3335522605313331,1.0380046100788958,0.3320121892169423,,,,0.1043208410934504,0.1140088704693649,0.0077881982701499,glioma_mibitof:Brainiaqc_R6C1_whole_cell.tiff,404,342,
94,4,clustering,Constant Fit,1.0986122626297017,0.0,-0.0,1.0,0.0,,,,0.9958412360631096,0.3332257656743411,0.9963262694141742,0.3333880662539246,0.9963205967192827,0.3333861680717342,,,,,,,glioma_mibitof:Brainiaqc_R6C1_whole_cell.tiff,404,342,0.3266221108326371
95,5,pagerank,Exponential Saturation Fit,1.0986121692375737,0.0203050703188067,-0.1322061169583651,1.0,0.3362573099415205,,,,1.0105244953666026,0.3331231969053745,1.0117287954557297,0.3335201989548676,1.0112325329032592,0.3333566041397578,0.0007106162470689,34.13665154910502,0.0023322233118598,,,,glioma_mibitof:Brainiaqc_R6C1_whole_cell.tiff,404,342,
96,0,degree,Piecewise Linear Fit,1.0986055046011898,0.0117645655426892,-0.2332663097491318,1.0,0.1438802083333333,,,,1.041828744135778,0.3346295020818378,1.0388892055482697,0.3336853389077796,1.032661885788397,0.3316851590103826,,,,0.0235291310853907,192.84743789024884,7.457311674613523,glioma_mibitof:CHOP_907_R11C3_whole_cell.tiff,8900,1536,
97,1,closeness,Piecewise Linear Fit,1.0986052920279423,0.177911472324065,-0.2253719131919454,1.0,0.9225260416666666,,,,2.802906626841738,0.3350927906843229,2.781764187467588,0.3325651720530376,2.7798977612117195,0.3323420372626396,,,,0.3558229450143267,0.0971672154215294,0.0594178809418156,glioma_mibitof:CHOP_907_R11C3_whole_cell.tiff,8900,1536,
