,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,scaled_relative_likelihood_over_baseline,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,constant_c
clustering,Piecewise Linear Fit,0.9999869586683103,0.023668632739032386,0.11386355492592157,1.0,0.14344262295081966,1.1220149210929078,0.04733726547660447,-3.2415722301745675,0.7505439516910555,TNBC_mibitof:p36_labeledcellData.tiff,47580,3172,,,,,,,
degree,Piecewise Linear Fit,0.9999806321103871,0.013976900766096033,-0.10390302596600638,1.0,0.12212570260602963,1.0811233371671256,0.02795380153220574,204.7481415662874,24.680710925161474,tuberculosis_mibitof:segmentationmask_SampleID6.tif,29355,1957,,,,,,,
pagerank,Piecewise Linear Fit,0.9999780054439631,0.013904327639015729,-0.07881944841501656,1.0,0.1200817577925396,1.082568063919237,0.02780865630308866,0.0027128881728544513,0.0004408524115999029,tuberculosis_mibitof:segmentationmask_SampleID6.tif,29355,1957,,,,,,,
betweenness,Piecewise Linear Fit,0.9999994667297755,0.17306334208536922,-0.8119205515449821,1.0,0.9151762902401636,1.0598829521815012,0.3461266854569729,0.026910078695838016,0.0010788171543825325,tuberculosis_mibitof:segmentationmask_SampleID6.tif,29355,1957,,,,,,,
closeness,Piecewise Linear Fit,0.9999956827287676,0.2005118585105094,-0.2201438882491372,1.0,0.9611650485436893,2.3537010407375965,0.4010237174050191,0.10443317466582427,0.07417992503312194,tuberculosis_mibitof:segmentationmask_SampleID6.tif,29355,1957,,,,,,,
clustering,Exponential Saturation Fit,0.9999917236414528,0.016465629717893022,0.1475320389779132,1.0,0.2835973428717425,1.2422566117941507,,,,tuberculosis_mibitof:segmentationmask_SampleID6.tif,29355,1957,-0.19854974844148227,42.096609236697645,0.7721787043851785,,,,
degree,Exponential Saturation Fit,0.999600385911481,0.006295232714544473,-0.11941345544561184,1.0,0.1503512880562061,1.1115343874382069,,,,tuberculosis_mibitof:segmentationmask_SampleID48.tif,32025,2135,6.490294628217754,110.10668103549119,23.930578419587388,,,,
pagerank,Piecewise Linear Fit,0.9999363714958399,0.011121915368510807,-0.0771119021344087,1.0,0.12740046838407496,1.1151938463647726,0.02224383146665019,0.003048651215123565,0.00040580268567796496,tuberculosis_mibitof:segmentationmask_SampleID48.tif,32025,2135,,,,,,,
betweenness,Piecewise Linear Fit,0.9999865861657811,0.16649323577793024,-1.0129162545571628,1.0,0.9227166276346604,1.181508762538187,0.33298647243521756,0.037867034913187034,-8.039355255541667e-05,tuberculosis_mibitof:segmentationmask_SampleID48.tif,32025,2135,,,,,,,
closeness,Piecewise Linear Fit,0.9999203651385379,0.17868235611181899,-0.23085787304836697,1.0,0.9391100702576113,2.9088837134152894,0.3573647125276454,0.11755133027036183,0.06997954711265283,tuberculosis_mibitof:segmentationmask_SampleID48.tif,32025,2135,,,,,,,
clustering,Exponential Saturation Fit,0.9999374362687777,0.014078340965696356,0.15823121817169977,1.0,0.28805620608899296,1.3666105361534429,,,,tuberculosis_mibitof:segmentationmask_SampleID48.tif,32025,2135,-0.20883237038098848,49.23500451504293,0.7643124204949656,,,,
degree,Piecewise Linear Fit,0.9999261520884063,0.012709337541021683,-0.09465868182751816,1.0,0.12353515625,1.121462682523756,0.02541867508205566,206.76696498053633,25.133672741234875,tuberculosis_mibitof:segmentationmask_SampleID61.tif,30720,2048,,,,,,,
pagerank,Piecewise Linear Fit,0.9999263342262777,0.011955406003453899,-0.07255847203860134,1.0,0.11865234375,1.1124387469570785,0.023910812863987715,0.002789799618778001,0.0004263200068602689,tuberculosis_mibitof:segmentationmask_SampleID61.tif,30720,2048,,,,,,,
betweenness,Piecewise Linear Fit,0.9999986144155139,0.1971904252792865,-0.7844909340125021,1.0,0.958984375,1.1429838479092662,0.3943808521936132,0.024120559680425754,0.0013066245240525604,tuberculosis_mibitof:segmentationmask_SampleID61.tif,30720,2048,,,,,,,
closeness,Piecewise Linear Fit,0.9999791041380639,0.1985539316789718,-0.21950118491543938,1.0,0.9609375,3.0836393273269445,0.3971078637606143,0.0986184701909825,0.06962610996925771,tuberculosis_mibitof:segmentationmask_SampleID61.tif,30720,2048,,,,,,,
clustering,Exponential Saturation Fit,0.999987177908391,0.019900245811217195,0.16082595741795294,1.0,0.31396484375,1.394967050822064,,,,tuberculosis_mibitof:segmentationmask_SampleID61.tif,30720,2048,-0.20853697668565704,34.83108438149306,0.752599672998269,,,,
degree,Piecewise Linear Fit,0.9999278123981898,0.016485913102930076,-0.1074558906959431,1.0,0.15035799522673032,1.128815205111707,0.032971826205878504,179.709208151356,24.60836708644281,tuberculosis_mibitof:segmentationmask_SampleID55.tif,18855,1257,,,,,,,
pagerank,Piecewise Linear Fit,0.999928466935956,0.015641290245226133,-0.08323686657748096,1.0,0.14001591089896578,1.124028563848707,0.03128258128015669,0.0039613022812543825,0.0006824203286217348,tuberculosis_mibitof:segmentationmask_SampleID55.tif,18855,1257,,,,,,,
betweenness,Piecewise Linear Fit,0.9999998396406072,0.2122002079314096,-0.860273920153193,1.0,0.9801113762927606,1.2053418818807284,0.4244004170904974,0.0345693518520696,0.0011914552701578554,tuberculosis_mibitof:segmentationmask_SampleID55.tif,18855,1257,,,,,,,
closeness,Piecewise Linear Fit,0.9999899210202314,0.2027008833240747,-0.22165587264950357,1.0,0.9689737470167065,3.103291583414728,0.40540176697336755,0.1246553288328592,0.08872763400481921,tuberculosis_mibitof:segmentationmask_SampleID55.tif,18855,1257,,,,,,,
clustering,Michaelis-Menten Fit,0.9999738854504732,0.01968058889042881,0.18512863140540659,1.0,0.9697692919649961,1.3547162263347465,,,,tuberculosis_mibitof:segmentationmask_SampleID55.tif,18855,1257,,,,-0.2610279189946696,0.021423429638348226,0.8000786239986605,
degree,Exponential Saturation Fit,0.9999633436254103,0.009079945424361998,-0.1023791140572448,1.0,0.15422535211267605,1.0603145807125656,,,,tuberculosis_mibitof:segmentationmask_SampleID88.tif,21300,1420,5.6394522618138625,76.33825404748139,24.72227945164944,,,,
pagerank,Piecewise Linear Fit,0.9999716896350598,0.014906568080826299,-0.06997048549052559,1.0,0.12253521126760564,1.0642387895288667,0.029813137117773347,0.0031181350954900392,0.0006178092664320152,tuberculosis_mibitof:segmentationmask_SampleID88.tif,21300,1420,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999966256187,0.22167562393064294,-0.5545227501547533,1.0,0.9852112676056338,1.0423395252951555,0.44335125051362584,0.01671547612644524,0.0029767533281359264,tuberculosis_mibitof:segmentationmask_SampleID88.tif,21300,1420,,,,,,,
closeness,Piecewise Linear Fit,0.9999990324254021,0.21323044042268896,-0.1809043982839466,1.0,0.976056338028169,2.247205722386203,0.4264608813099389,0.09179869833132986,0.08862805026267373,tuberculosis_mibitof:segmentationmask_SampleID88.tif,21300,1420,,,,,,,
clustering,Exponential Saturation Fit,0.9999920201332669,0.0249677126458185,0.16205513068549554,1.0,0.3352112676056338,1.3373230934366631,,,,tuberculosis_mibitof:segmentationmask_SampleID88.tif,21300,1420,-0.22078533643562342,27.761692989174932,0.7915961129386022,,,,
degree,Piecewise Linear Fit,0.9999421178263791,0.005435915060767763,-0.08784611045057066,1.0,0.055996585574050364,1.0916898998862632,0.010871830121537958,448.08325621160566,25.291637876705096,glioma_mibitof:UCSF_TA3_R99C2_whole_cell.tiff,175725,11715,,,,,,,
pagerank,Piecewise Linear Fit,0.9999471996162749,0.004970814380281292,-0.06894970894036173,1.0,0.052411438326931285,1.0849960250838553,0.009941629654444943,0.0011121853695266167,7.465264074809383e-05,glioma_mibitof:UCSF_TA3_R99C2_whole_cell.tiff,175725,11715,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999999702,0.2492654260528537,-1.2589775127134015,1.0,0.999914639351259,1.0149678074964814,0.49853085210570774,146039.59634883856,-7488.188199996907,glioma_mibitof:UCSF_TA3_R99C2_whole_cell.tiff,175725,11715,,,,,,,
closeness,Piecewise Linear Fit,0.999994480489064,0.19768464827992058,-0.24199382932248278,1.0,0.9618437900128041,3.3830616634420303,0.3953692974074428,0.04664564328806673,0.028883677051395967,glioma_mibitof:UCSF_TA3_R99C2_whole_cell.tiff,175725,11715,,,,,,,
clustering,Exponential Saturation Fit,0.9999322865881501,0.008190955375003252,0.1691886121764671,1.0,0.15433205292360222,1.4326223484574216,,,,glioma_mibitof:UCSF_TA3_R99C2_whole_cell.tiff,175725,11715,-0.21234136809121987,84.6234839889614,0.7336992314540628,,,,
degree,Piecewise Linear Fit,0.9999275337303856,0.016145833332643345,-0.11010832677961148,1.0,0.13748810656517602,1.111184358517026,0.03229166666530394,187.18784043648154,24.42615333212482,tuberculosis_mibitof:segmentationmask_SampleID42.tif,31530,2102,,,,,,,
pagerank,Piecewise Linear Fit,0.9999354701069846,0.015073198776311037,-0.08355341168155483,1.0,0.12987630827783064,1.1029189765714584,0.030146398777187798,0.00246180319385227,0.00040700682552149184,tuberculosis_mibitof:segmentationmask_SampleID42.tif,31530,2102,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999969083461,0.19583333111439002,-0.9227388402873395,1.0,0.9624167459562322,1.0591614661980264,0.39166666353093743,0.03007828888944249,0.0004931989191993345,tuberculosis_mibitof:segmentationmask_SampleID42.tif,31530,2102,,,,,,,
closeness,Piecewise Linear Fit,0.999997717134295,0.20104166569369292,-0.23023366752311694,1.0,0.9700285442435775,2.5337617146683935,0.402083331764901,0.10650789040406956,0.07159091898289266,tuberculosis_mibitof:segmentationmask_SampleID42.tif,31530,2102,,,,,,,
clustering,Piecewise Linear Fit,0.9999356908347526,0.024805040118678307,0.1444899654559312,1.0,0.20647002854424357,1.312505209379061,0.049610080236067985,-3.8498166635898,0.7564048132599466,tuberculosis_mibitof:segmentationmask_SampleID42.tif,31530,2102,,,,,,,
degree,Piecewise Linear Fit,0.9999857962478849,0.008928729530667881,-0.09200448614613693,1.0,0.08628495339547271,1.050878403906846,0.017857459061341997,285.6960834786605,25.174952106889695,TNBC_mibitof:p31_labeledcellData.tiff,56325,3755,,,,,,,
pagerank,Piecewise Linear Fit,0.9999861889127538,0.008580713044268776,-0.06888249814618973,1.0,0.08442077230359521,1.0474700137751087,0.017161426940717903,0.00201382555004781,0.00023358274323021273,TNBC_mibitof:p31_labeledcellData.tiff,56325,3755,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999999238,0.23150766739840173,-0.9372652866947514,1.0,0.9997336884154461,1.0886273007662532,0.4630153367364811,0.023870735976152805,0.00036989334417281155,TNBC_mibitof:p31_labeledcellData.tiff,56325,3755,,,,,,,
closeness,Piecewise Linear Fit,0.9999909207817655,0.1868014703730435,-0.22318481603664747,1.0,0.9648468708388815,2.7061362013120265,0.37360294121364473,0.07990522195986963,0.051952746754624655,TNBC_mibitof:p31_labeledcellData.tiff,56325,3755,,,,,,,
clustering,Piecewise Linear Fit,0.9999819466013212,0.01999972844434244,0.11751972668762878,1.0,0.1736351531291611,1.15135563754285,0.03999945688766506,-3.9220903501367403,0.745909465186224,TNBC_mibitof:p31_labeledcellData.tiff,56325,3755,,,,,,,
degree,Exponential Saturation Fit,0.9997816496208457,0.002859437674440943,-0.1196616966539281,1.0,0.06188576432811132,1.0949149432974468,,,,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,154155,10277,6.449549602860363,242.40681541693644,23.72432329426642,,,,
pagerank,Piecewise Linear Fit,0.999940277480295,0.005312168165258878,-0.0741122298145834,1.0,0.05439330543933055,1.0939344386876746,0.01062433716726635,0.0012697166439295986,8.426493138267546e-05,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,154155,10277,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999999517,0.2488128636205722,-1.2352317427251218,1.0,0.9999026953391067,1.0284074390519589,0.49762572724114623,26993.211115291313,-1279.012719606115,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,154155,10277,,,,,,,
closeness,Piecewise Linear Fit,0.9999880734212012,0.19527458249056487,-0.2387186189993661,1.0,0.9542668093801693,3.189572361844065,0.3905491657743184,0.049237866609878125,0.03066223870973601,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,154155,10277,,,,,,,
clustering,Exponential Saturation Fit,0.9999738486748443,0.00879533644059619,0.17324744321682847,1.0,0.1625960883526321,1.3993542229176974,,,,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,154155,10277,-0.21970698731447685,78.80848966911286,0.7439378507411607,,,,
degree,Piecewise Linear Fit,0.999983797591652,0.00931546450997849,-0.10692071399745069,1.0,0.07492507492507493,1.0548606868466361,0.018630929019962928,313.56226815296714,24.398126522604606,TNBC_mibitof:p7_labeledcellData.tiff,60060,4004,,,,,,,
pagerank,Piecewise Linear Fit,0.9999825451599246,0.008999156816133285,-0.08031527938810726,1.0,0.07342657342657342,1.0518982330466875,0.01799831449941659,0.002075570931475926,0.00021388489542273494,TNBC_mibitof:p7_labeledcellData.tiff,60060,4004,,,,,,,
betweenness,Piecewise Linear Fit,0.9999990780189533,0.16439048562311206,-0.7904694990951957,1.0,0.8646353646353646,1.0618860906541918,0.32878097308137305,0.01791576520737054,0.0007806819701824248,TNBC_mibitof:p7_labeledcellData.tiff,60060,4004,,,,,,,
closeness,Piecewise Linear Fit,0.999990010542995,0.19336527531557124,-0.22226430190810506,1.0,0.935064935064935,2.956515003054708,0.3867305511490057,0.07467812514458361,0.050528244493354406,TNBC_mibitof:p7_labeledcellData.tiff,60060,4004,,,,,,,
clustering,Exponential Saturation Fit,0.9999952506199743,0.013896209877082925,0.16190221135373492,1.0,0.20404595404595405,1.2008233742872825,,,,TNBC_mibitof:p7_labeledcellData.tiff,60060,4004,-0.22337111592897113,49.88030456658053,0.8015189890229846,,,,
degree,Piecewise Linear Fit,0.9997351294576448,0.013732754548763906,-0.10369480471558559,1.0,0.10760795065113091,1.1927431711691592,0.02746550909754103,207.66842608572483,24.650574478253105,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point9_R1C7_segmentation_labels.tiff,43770,2918,,,,,,,
pagerank,Piecewise Linear Fit,0.9997768217363923,0.012899057966562313,-0.07789722523369065,1.0,0.10075394105551748,1.1675397499569715,0.025798117265238084,0.0019366305320936254,0.00029570730876297963,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point9_R1C7_segmentation_labels.tiff,43770,2918,,,,,,,
betweenness,Piecewise Linear Fit,0.999999999997952,0.24330266159779368,-0.8437576594595316,1.0,0.9996572995202193,1.2234895848207776,0.48660532552645547,0.02087656979005198,0.000940561046519969,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point9_R1C7_segmentation_labels.tiff,43770,2918,,,,,,,
closeness,Piecewise Linear Fit,0.9999990893139109,0.21563423160952672,-0.23581494589326685,1.0,0.9821795750514051,3.524700342834364,0.4312684637450231,0.08199493813794091,0.057297010192455776,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point9_R1C7_segmentation_labels.tiff,43770,2918,,,,,,,
clustering,Exponential Saturation Fit,0.999965069102952,0.019677775411675046,0.17987925644821054,1.0,0.2895819054146676,1.7206420303296766,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point9_R1C7_segmentation_labels.tiff,43770,2918,-0.22776470334916318,35.2248735376994,0.7469867451437285,,,,
degree,Piecewise Linear Fit,0.9998691299932063,0.012326171647005063,-0.10612232383641815,1.0,0.08907801418439716,1.1552204835898636,0.02465234329402059,235.86593070605196,24.488645556842474,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point6_R3C2_segmentation_labels.tiff,52875,3525,,,,,,,
pagerank,Piecewise Linear Fit,0.9998869955363155,0.010462725438630794,-0.08070107657493841,1.0,0.07858156028368794,1.1325843823214972,0.020925451903543037,0.002038958314002648,0.00024301357290846976,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point6_R3C2_segmentation_labels.tiff,52875,3525,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999998642,0.246319920192113,-0.8420430279168963,1.0,0.9997163120567376,1.1292797525104337,0.4926398429833169,0.018954312657711622,0.0008758143740339516,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point6_R3C2_segmentation_labels.tiff,52875,3525,,,,,,,
closeness,Piecewise Linear Fit,0.9999984399666734,0.2112235392834891,-0.23768445882162884,1.0,0.9770212765957447,3.103324746334064,0.42244707911081264,0.0776793349413968,0.052623751097561074,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point6_R3C2_segmentation_labels.tiff,52875,3525,,,,,,,
clustering,Exponential Saturation Fit,0.9999669159432673,0.019453161679198607,0.17780840387294855,1.0,0.2675177304964539,1.5905964719350092,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point6_R3C2_segmentation_labels.tiff,52875,3525,-0.22563585468310982,35.631593909150176,0.7473094458114304,,,,
degree,Piecewise Linear Fit,0.999957239322364,0.021747636624107905,-0.10917340422400747,1.0,0.1256106071179344,1.112485590510473,0.0434952732482474,137.78025398033193,24.449803366917457,tuberculosis_mibitof:segmentationmask_SampleID33.tif,21495,1433,,,,,,,
pagerank,Piecewise Linear Fit,0.9999593906553198,0.019719337285315452,-0.0793842311149154,1.0,0.11793440334961619,1.095229946878201,0.039438676070595084,0.0026293077273316316,0.0006012815532469515,tuberculosis_mibitof:segmentationmask_SampleID33.tif,21495,1433,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999998951,0.24296141725203535,-0.8544041887653329,1.0,0.9993021632937893,1.0780994751035216,0.4859228362827717,0.027318973265224363,0.0011310639995691745,tuberculosis_mibitof:segmentationmask_SampleID33.tif,21495,1433,,,,,,,
closeness,Piecewise Linear Fit,0.9999999999903715,0.23947978953033353,-0.23828241526314461,1.0,0.9993021632937893,2.7833269812448793,0.47895957949760465,0.10961738315154694,0.08391706504262661,tuberculosis_mibitof:segmentationmask_SampleID33.tif,21495,1433,,,,,,,
clustering,Exponential Saturation Fit,0.9999915779349461,0.03011044787293161,0.16278922514377012,1.0,0.36427076064200975,1.3058965822504307,,,,tuberculosis_mibitof:segmentationmask_SampleID33.tif,21495,1433,-0.2194619072284123,23.01969449992998,0.7837877519290078,,,,
degree,Piecewise Linear Fit,0.9999870527542043,0.007037645480485057,-0.09477937133613124,1.0,0.08377933305887196,1.0437501807252079,0.014075290960973886,372.230362544242,25.019567585633688,TNBC_mibitof:p40_labeledcellData.tiff,72870,4858,,,,,,,
pagerank,Piecewise Linear Fit,0.9999871220975789,0.006762249589007669,-0.07177383243861463,1.0,0.08027995059695348,1.0413402016698496,0.013524499837191695,0.0020517269764301154,0.00017943135465730778,TNBC_mibitof:p40_labeledcellData.tiff,72870,4858,,,,,,,
betweenness,Piecewise Linear Fit,0.9999964452128398,0.11153071645478592,-0.7792830017658388,1.0,0.7241663235899547,1.0348445892861464,0.22306143381780663,0.02455988691195558,0.000775820777514475,TNBC_mibitof:p40_labeledcellData.tiff,72870,4858,,,,,,,
