,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,scaled_relative_likelihood_over_baseline,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,dataset,num_edges,num_nodes,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,constant_c
degree,Exponential Saturation Fit,0.9999533654218787,0.005621003227603859,-0.11651946641170796,1.0,0.11371237458193979,1.0454705004313853,,,,4.222569063346469,123.31378447397552,16.008301806007292,glioma_mibitof:UCSF_TA4_R1C2_whole_cell.tiff,17940,1794,,,,
pagerank,Piecewise Linear Fit,0.9999932615625436,0.00955413976194225,-0.07655245585298211,1.0,0.09531772575250837,1.0440539568246245,0.019108279980421073,0.004185487332487327,0.0004823815516983622,,,,glioma_mibitof:UCSF_TA4_R1C2_whole_cell.tiff,17940,1794,,,,
betweenness,Piecewise Linear Fit,0.9999985935732215,0.14023763527012725,-0.7806432280442092,1.0,0.7787068004459309,1.082163292110657,0.2804752712998838,0.03692265182558128,0.001454976239008331,,,,glioma_mibitof:UCSF_TA4_R1C2_whole_cell.tiff,17940,1794,,,,
closeness,Piecewise Linear Fit,0.9999794138566388,0.19824871840856556,-0.20846003369755803,1.0,0.9520624303232998,2.9205854806652365,0.39649743731723375,0.07928322798966422,0.05968177857970413,,,,glioma_mibitof:UCSF_TA4_R1C2_whole_cell.tiff,17940,1794,,,,
clustering,Exponential Saturation Fit,0.99999737423128,0.012951988338508386,0.13879362932933986,1.0,0.21794871794871795,1.102555206105861,,,,-0.18586274993011231,53.51666191932379,0.7624965085151317,glioma_mibitof:UCSF_TA4_R1C2_whole_cell.tiff,17940,1794,,,,
degree,Exponential Saturation Fit,0.9999929266324603,0.0025995008579991733,-0.12463697074899363,1.0,0.044063647490820076,1.0471991775123912,,,,4.452582427265502,266.64625957115476,15.63591452073194,glioma_mibitof:Stanford_TA550_R99C1_whole_cell.tiff,81700,8170,,,,
pagerank,Piecewise Linear Fit,0.9999933966248895,0.004099464871850995,-0.08014728217361411,1.0,0.034394124847001224,1.0438067827220732,0.008198930112573407,0.002222706724739954,0.0001045775927542031,,,,glioma_mibitof:Stanford_TA550_R99C1_whole_cell.tiff,81700,8170,,,,
betweenness,Michaelis-Menten Fit,0.9999998498385556,0.2459816574143732,-1.131687193775572,1.0,1.0,1.0106561929022015,,,,,,,glioma_mibitof:Stanford_TA550_R99C1_whole_cell.tiff,81700,8170,36724517.37417234,108703.89772634191,-9.67007545423639,
closeness,Piecewise Linear Fit,0.9999911244900275,0.20801646240949775,-0.23790902167492614,1.0,0.9671970624235006,3.6142665350240533,0.4160329258230029,0.04143724135765442,0.02761114718051941,,,,glioma_mibitof:Stanford_TA550_R99C1_whole_cell.tiff,81700,8170,,,,
clustering,Exponential Saturation Fit,0.9999968927847356,0.00960848980748309,0.17938588251899834,1.0,0.14222766217870256,1.1816450607745812,,,,-0.2158507877343717,72.13903484431083,0.7095635626165375,glioma_mibitof:Stanford_TA550_R99C1_whole_cell.tiff,81700,8170,,,,
degree,Michaelis-Menten Fit,0.9999937613099692,0.0014288992456887618,-0.12151201687879498,1.0,0.12669683257918551,1.033324749854766,,,,,,,glioma_mibitof:UCSF_TA4_R3C1_whole_cell.tiff,8840,884,4.392699203710854,0.001437625881171431,15.83047386321156,
pagerank,Exponential Saturation Fit,0.9999933634710773,0.0017121964115043937,-0.08836491452187711,1.0,0.05429864253393665,1.031157319056333,,,,0.00018475565865016361,404.8289288820276,0.0009530351086794639,glioma_mibitof:UCSF_TA4_R3C1_whole_cell.tiff,8840,884,,,,
betweenness,Piecewise Linear Fit,0.9999999791912333,0.20895459105321526,-0.6270988450306989,1.0,0.9705882352941176,1.0436794728864542,0.4179091833249029,0.03429779840920199,0.004261631411092353,,,,glioma_mibitof:UCSF_TA4_R3C1_whole_cell.tiff,8840,884,,,,
closeness,Piecewise Linear Fit,0.9999998683653626,0.2043757233296252,-0.22368619699719358,1.0,0.9626696832579186,2.042480280655679,0.4087514470302101,0.11018758619893329,0.07815559949886135,,,,glioma_mibitof:UCSF_TA4_R3C1_whole_cell.tiff,8840,884,,,,
clustering,Michaelis-Menten Fit,0.9999776218342923,0.043646521485837954,0.16194902226029348,1.0,1.0,1.132765260637817,,,,,,,glioma_mibitof:UCSF_TA4_R3C1_whole_cell.tiff,8840,884,-0.24494579271678707,0.05358141331960503,0.7889278814022878,
degree,Piecewise Linear Fit,0.9999921323820373,0.008363894627942842,-0.0872092327248545,1.0,0.07160493827160494,1.0471409414072583,0.016727789255894358,193.26048207688746,16.918442681097677,,,,glioma_mibitof:UCSF_TA3_R2C2_whole_cell.tiff,32400,3240,,,,
pagerank,Piecewise Linear Fit,0.9999933111812659,0.007292293521067358,-0.0666917440700473,1.0,0.0654320987654321,1.0420569099035848,0.014584587590280217,0.002660714436720144,0.00027152847228693677,,,,glioma_mibitof:UCSF_TA3_R2C2_whole_cell.tiff,32400,3240,,,,
betweenness,Piecewise Linear Fit,0.9999999996311068,0.2332862949559871,-0.8351613673914118,1.0,0.9959876543209877,1.1012695158421582,0.4665725917849327,0.02491099421259033,0.0011470144151238199,,,,glioma_mibitof:UCSF_TA3_R2C2_whole_cell.tiff,32400,3240,,,,
closeness,Piecewise Linear Fit,0.9999965475222211,0.20409003643292353,-0.2322560761789024,1.0,0.9654320987654321,3.690799724619661,0.40818007348765745,0.0656438157037169,0.044285843833374916,,,,glioma_mibitof:UCSF_TA3_R2C2_whole_cell.tiff,32400,3240,,,,
clustering,Exponential Saturation Fit,0.9999972732175527,0.014052850223282991,0.15837056870307478,1.0,0.225,1.1744982326786013,,,,-0.19821042278220335,49.32431286358179,0.724885696943225,glioma_mibitof:UCSF_TA3_R2C2_whole_cell.tiff,32400,3240,,,,
degree,Piecewise Linear Fit,0.9999924796600518,0.0071555111715972675,-0.08577946997028711,1.0,0.07987072945521699,1.0358542458988833,0.014311022343200966,222.64438781267842,16.979309617986118,,,,glioma_mibitof:UCSF_TA4_R3C2_whole_cell.tiff,21660,2166,,,,
pagerank,Piecewise Linear Fit,0.9999918451707153,0.007004797373954726,-0.06758727997362088,1.0,0.07940904893813482,1.0357086008425616,0.014009595081477191,0.004199924867755693,0.0004058637615516963,,,,glioma_mibitof:UCSF_TA4_R3C2_whole_cell.tiff,21660,2166,,,,
betweenness,Piecewise Linear Fit,0.9999999109279897,0.16105465167118915,-0.8706281895159077,1.0,0.8716528162511542,1.1034989801045907,0.32210930423708056,0.03600184189715201,0.0008615984328074314,,,,glioma_mibitof:UCSF_TA4_R3C2_whole_cell.tiff,21660,2166,,,,
closeness,Piecewise Linear Fit,0.999995323254399,0.1930327422192918,-0.2265831830223808,1.0,0.9473684210526315,3.0427351605815742,0.38606548491439274,0.08113873992533945,0.05346199696273527,,,,glioma_mibitof:UCSF_TA4_R3C2_whole_cell.tiff,21660,2166,,,,
clustering,Exponential Saturation Fit,0.9999993444072174,0.0161895343551321,0.1441667970900889,1.0,0.2566943674976916,1.1238295011394075,,,,-0.18674882381339322,42.81452234162016,0.7410576073744582,glioma_mibitof:UCSF_TA4_R3C2_whole_cell.tiff,21660,2166,,,,
degree,Piecewise Linear Fit,0.9999883333353403,0.009221990516240633,-0.10114723769386269,1.0,0.08464794151596768,1.0562943997984506,0.018443981032490418,201.21332562814914,16.48982098623562,,,,glioma_mibitof:UCSF_TA4_R2C3_whole_cell.tiff,25990,2599,,,,
pagerank,Piecewise Linear Fit,0.9999894592589254,0.008873027943912993,-0.07681126715752047,1.0,0.08233936129280492,1.052378856530039,0.01774605645720027,0.003116764550215108,0.00033238495608749224,,,,glioma_mibitof:UCSF_TA4_R2C3_whole_cell.tiff,25990,2599,,,,
betweenness,Exponential Saturation Fit,0.9999999999996457,0.24532185553019165,-0.8501938497213561,1.0,1.0,1.1267149476007396,,,,0.4646062799770531,0.06149917658303784,0.0012258301058119367,glioma_mibitof:UCSF_TA4_R2C3_whole_cell.tiff,25990,2599,,,,
closeness,Piecewise Linear Fit,0.9999963278367991,0.20646538884324642,-0.2288024729202516,1.0,0.9676798768757214,3.3259720120760234,0.4129307782676363,0.07105487355491585,0.049447694088209614,,,,glioma_mibitof:UCSF_TA4_R2C3_whole_cell.tiff,25990,2599,,,,
clustering,Exponential Saturation Fit,0.9999965153382604,0.012698111411347338,0.1518584352827738,1.0,0.20507887649095807,1.1447366399012688,,,,-0.19313926537340634,54.58663565169152,0.7324884244158384,glioma_mibitof:UCSF_TA4_R2C3_whole_cell.tiff,25990,2599,,,,
degree,Exponential Saturation Fit,0.9998425107675494,0.004647390505442272,-0.10873959004814163,1.0,0.11708860759493671,1.0518494504556404,,,,3.9649200711035166,149.14760868987085,16.248802696528053,glioma_mibitof:UCSF_TA1_R8C3_whole_cell.tiff,18960,1896,,,,
pagerank,Piecewise Linear Fit,0.9999874834426546,0.009227892626901248,-0.0712217744380998,1.0,0.10812236286919831,1.0522012341782399,0.01845578573512688,0.0038343755542130735,0.00046141996251631087,,,,glioma_mibitof:UCSF_TA1_R8C3_whole_cell.tiff,18960,1896,,,,
betweenness,Michaelis-Menten Fit,0.9999999403633286,0.20381449674372298,-0.8353239284609221,1.0,1.0,1.1066656560918402,,,,,,,glioma_mibitof:UCSF_TA1_R8C3_whole_cell.tiff,18960,1896,0.04744561327321119,1.137868570062558,0.0014208778964089892,
closeness,Piecewise Linear Fit,0.9999986811262853,0.2042717678652503,-0.22271956028362333,1.0,0.9672995780590717,2.9109969924235393,0.40854353623425516,0.08109972001116289,0.05781587208168191,,,,glioma_mibitof:UCSF_TA1_R8C3_whole_cell.tiff,18960,1896,,,,
clustering,Exponential Saturation Fit,0.9999986521598709,0.013607298733329798,0.1539887039559039,1.0,0.2558016877637131,1.162508583536148,,,,-0.20121923074125073,50.93936677885816,0.7539667303869074,glioma_mibitof:UCSF_TA1_R8C3_whole_cell.tiff,18960,1896,,,,
degree,Piecewise Linear Fit,0.9999687338468869,0.0265994696727754,-0.09786230009187406,1.0,0.225,1.1268071233176853,0.05319893934562804,68.89364741263044,16.893108416059285,,,,glioma_mibitof:UCSF_TA2_R1C5_whole_cell.tiff,4800,480,,,,
pagerank,Piecewise Linear Fit,0.9999752614008682,0.02368405748633693,-0.07227093157813097,1.0,0.2125,1.1037081316748767,0.04736811575613615,0.006045998632738044,0.0018381530035021122,,,,glioma_mibitof:UCSF_TA2_R1C5_whole_cell.tiff,4800,480,,,,
betweenness,Piecewise Linear Fit,0.9999999999999207,0.23602041665358192,-0.7824887837517422,1.0,0.9979166666666667,1.1685062586055757,0.4720408341432328,0.056459566497514393,0.0037041677190386437,,,,glioma_mibitof:UCSF_TA2_R1C5_whole_cell.tiff,4800,480,,,,
closeness,Piecewise Linear Fit,0.9999999999931669,0.2342597398933262,-0.21983449309598002,1.0,0.9979166666666667,2.9933259444725855,0.4685194801249819,0.13848027222848946,0.11512681083027829,,,,glioma_mibitof:UCSF_TA2_R1C5_whole_cell.tiff,4800,480,,,,
clustering,Exponential Saturation Fit,0.9999972278491728,0.035570581754875936,0.13728011637279272,1.0,0.5,1.2055003549851249,,,,-0.17557879013959726,19.48368057264901,0.7272066692093565,glioma_mibitof:UCSF_TA2_R1C5_whole_cell.tiff,4800,480,,,,
degree,Piecewise Linear Fit,0.9999923649829198,0.008529987672398346,-0.08271070037481572,1.0,0.08972449739389426,1.0429438193372502,0.017059975344806137,180.68958395662995,17.093309273278553,,,,glioma_mibitof:UCSF_TA3_R4C2_whole_cell.tiff,26860,2686,,,,
pagerank,Piecewise Linear Fit,0.9999925896768842,0.007352926191099839,-0.06513739068711343,1.0,0.08078927773641102,1.0404172212625815,0.01470585285407719,0.0031164555725626585,0.00032888080537684733,,,,glioma_mibitof:UCSF_TA3_R4C2_whole_cell.tiff,26860,2686,,,,
betweenness,Piecewise Linear Fit,0.9999999874170413,0.21313081652176966,-0.865355396479897,1.0,0.9817572598659717,1.103722537051343,0.4262616344979119,0.02930897175623775,0.0009719440283099626,,,,glioma_mibitof:UCSF_TA3_R4C2_whole_cell.tiff,26860,2686,,,,
closeness,Piecewise Linear Fit,0.9999946445768749,0.20602645304152098,-0.24101889406576193,1.0,0.9750558451228593,2.996763061638808,0.4120529066251294,0.07601224271759487,0.04931583691579261,,,,glioma_mibitof:UCSF_TA3_R4C2_whole_cell.tiff,26860,2686,,,,
clustering,Piecewise Linear Fit,0.999990730232585,0.019156344260546108,0.12561600440063547,1.0,0.15897244973938943,1.1241851865844337,0.038312688520146826,-4.052479648281273,0.6956307312603045,,,,glioma_mibitof:UCSF_TA3_R4C2_whole_cell.tiff,26860,2686,,,,
degree,Piecewise Linear Fit,0.9999982645290684,0.010648059105459901,-0.06424473903521039,1.0,0.18376550169109357,1.0218405766750618,0.021296118210938294,114.91193446941061,17.82215830972494,,,,glioma_mibitof:UCSF_TA4_R6C4_whole_cell.tiff,8870,887,,,,
pagerank,Piecewise Linear Fit,0.999997576228557,0.010518591067681937,-0.05248135148043276,1.0,0.18376550169109357,1.0244292989048673,0.02103718252469997,0.005403348243936438,0.001026132097832122,,,,glioma_mibitof:UCSF_TA4_R6C4_whole_cell.tiff,8870,887,,,,
betweenness,Piecewise Linear Fit,0.9999999831111583,0.11479204473658706,-0.6401054036982772,1.0,0.7925591882750845,1.0480796268776047,0.22958408987016374,0.05783126619839693,0.0037324871425085254,,,,glioma_mibitof:UCSF_TA4_R6C4_whole_cell.tiff,8870,887,,,,
closeness,Exponential Saturation Fit,0.9999898872457298,0.1539311773156786,-0.19371983896189768,1.0,1.0,1.665480239276585,,,,0.050336234308310246,3.3644086473718113,0.08468620758170327,glioma_mibitof:UCSF_TA4_R6C4_whole_cell.tiff,8870,887,,,,
clustering,Piecewise Linear Fit,0.9996304999383249,0.012836949382519443,0.09351054567221989,1.0,0.2040586245772266,1.0613614829545739,0.025673898764522828,-4.974895161946795,0.7468065978727958,,,,glioma_mibitof:UCSF_TA4_R6C4_whole_cell.tiff,8870,887,,,,
degree,Piecewise Linear Fit,0.999990046183979,0.007453405860591605,-0.0974150997616881,1.0,0.07657894736842105,1.045661230934402,0.014906811721189434,240.06398309491868,16.578436195931182,,,,glioma_mibitof:UCSF_TA2_R5C2_whole_cell.tiff,38000,3800,,,,
pagerank,Piecewise Linear Fit,0.9999912923096516,0.007077958637738464,-0.07499918035375805,1.0,0.07447368421052632,1.0427429137457258,0.014155917817997691,0.002609285831371487,0.00022777979520696937,,,,glioma_mibitof:UCSF_TA2_R5C2_whole_cell.tiff,38000,3800,,,,
betweenness,Piecewise Linear Fit,0.999999999999008,0.24392673585609112,-0.883448845800313,1.0,0.9994736842105263,1.12278747238395,0.4878534735877441,0.026011058243865227,0.0008370522584677438,,,,glioma_mibitof:UCSF_TA2_R5C2_whole_cell.tiff,38000,3800,,,,
closeness,Piecewise Linear Fit,0.99999630081349,0.20088605295626488,-0.23932617619188798,1.0,0.9652631578947368,3.0097999448908053,0.40177210654129725,0.06389835763800279,0.040798833986727935,,,,glioma_mibitof:UCSF_TA2_R5C2_whole_cell.tiff,38000,3800,,,,
clustering,Exponential Saturation Fit,0.999995171908056,0.013136283326185652,0.16834929041510924,1.0,0.2305263157894737,1.1839301887980471,,,,-0.21436562297428619,52.76585193917941,0.743852031854572,glioma_mibitof:UCSF_TA2_R5C2_whole_cell.tiff,38000,3800,,,,
degree,Exponential Saturation Fit,0.6309218009115967,0.0027704352123275057,-0.10795485306065634,1.0,0.056431412995432445,1.0345882771494173,,,,3.9160660607196034,250.19432955881393,16.17948441180881,glioma_mibitof:Stanford_TA550_R6C2_whole_cell.tiff,67870,6787,,,,
pagerank,Piecewise Linear Fit,0.9999903041801377,0.004882159889890369,-0.06972368952564527,1.0,0.05009577132753794,1.035960809511375,0.009764320274266772,0.001974640173449249,0.00012862678697571253,,,,glioma_mibitof:Stanford_TA550_R6C2_whole_cell.tiff,67870,6787,,,,
betweenness,Piecewise Linear Fit,0.9999999926083025,0.21067299823248248,-1.1476458440813624,1.0,0.9730366877854723,1.029151592982009,0.4213459964649843,2175.8851257797037,-58.973673099550446,,,,glioma_mibitof:Stanford_TA550_R6C2_whole_cell.tiff,67870,6787,,,,
closeness,Piecewise Linear Fit,0.9999798780954303,0.199863577546743,-0.2370405105251127,1.0,0.9571239133637837,3.187974915762551,0.39972715594311287,0.0470473736025749,0.030265506515211656,,,,glioma_mibitof:Stanford_TA550_R6C2_whole_cell.tiff,67870,6787,,,,
clustering,Exponential Saturation Fit,0.9999959128631352,0.008789203024369443,0.16892489759949472,1.0,0.14719316340061883,1.1688505368456057,,,,-0.2066409138298864,78.8634850192921,0.7149559137050971,glioma_mibitof:Stanford_TA550_R6C2_whole_cell.tiff,67870,6787,,,,
degree,Exponential Saturation Fit,0.9999628503162475,0.0025733839678937255,-0.09756442611157254,1.0,0.05000556854883617,1.0349653364515048,,,,3.5696904683564994,269.35241269077363,16.509171399838138,glioma_mibitof:CoH_C001_R99C1_whole_cell.tiff,89790,8979,,,,
pagerank,Piecewise Linear Fit,0.9999894806481415,0.00441839099749466,-0.06534595386229584,1.0,0.0420982292014701,1.036382879082358,0.008836782564721936,0.0015510402258548245,9.802101644392266e-05,,,,glioma_mibitof:CoH_C001_R99C1_whole_cell.tiff,89790,8979,,,,
betweenness,Piecewise Linear Fit,0.9999999999999764,0.24739698388668913,-1.0998706330944368,1.0,0.9998886290232766,1.0080751181834389,0.4947939677733793,52228.91321268561,-1173.279780167288,,,,glioma_mibitof:CoH_C001_R99C1_whole_cell.tiff,89790,8979,,,,
closeness,Piecewise Linear Fit,0.9999910020239575,0.20807134435734903,-0.2385468324232512,1.0,0.9687047555407061,3.660530771584134,0.4161426897668187,0.03955274689510759,0.026269902877103048,,,,glioma_mibitof:CoH_C001_R99C1_whole_cell.tiff,89790,8979,,,,
clustering,Exponential Saturation Fit,0.9999989794910306,0.009028751938940328,0.17551195209089734,1.0,0.140327430671567,1.1997945451932093,,,,-0.20883381874110618,76.7710959085389,0.6993445374770432,glioma_mibitof:CoH_C001_R99C1_whole_cell.tiff,89790,8979,,,,
degree,Exponential Saturation Fit,0.9999202378085793,0.004290986973559245,-0.09038784016640945,1.0,0.10565302144249512,1.040726152698474,,,,3.344421777171898,161.53560586437743,16.828185685807124,glioma_mibitof:UCSF_TA2_R6C4_whole_cell.tiff,25650,2565,,,,
pagerank,Piecewise Linear Fit,0.9999894150723989,0.006968520044046936,-0.06348307576128571,1.0,0.08693957115009747,1.0428724910753042,0.013937040502558626,0.0033626599705263555,0.0003456854717044964,,,,glioma_mibitof:UCSF_TA2_R6C4_whole_cell.tiff,25650,2565,,,,
betweenness,Piecewise Linear Fit,0.9999999924695915,0.22271169755262846,-0.8499391896005871,1.0,0.9894736842105263,1.1281674054895634,0.4454233965640983,0.030532680754104896,0.001200569708257769,,,,glioma_mibitof:UCSF_TA2_R6C4_whole_cell.tiff,25650,2565,,,,
closeness,Piecewise Linear Fit,0.9999962978618021,0.20560927104948326,-0.23499253510346918,1.0,0.9746588693957114,3.203460148178133,0.4112185426506816,0.0745345727853045,0.04988983488264711,,,,glioma_mibitof:UCSF_TA2_R6C4_whole_cell.tiff,25650,2565,,,,
clustering,Exponential Saturation Fit,0.9999976357947119,0.01287432994062927,0.15481559469481534,1.0,0.24210526315789474,1.1770890037195718,,,,-0.1987234945907357,53.83947624890398,0.741168843557388,glioma_mibitof:UCSF_TA2_R6C4_whole_cell.tiff,25650,2565,,,,
degree,Exponential Saturation Fit,0.9998295590172078,0.00472054314042068,-0.11599259221944895,1.0,0.10532591414944356,1.0617544821122498,,,,4.201540520515741,146.83631944826877,16.010474777507795,glioma_mibitof:UCSF_TA3_R6C5_whole_cell.tiff,25160,2516,,,,
pagerank,Piecewise Linear Fit,0.9999861592841335,0.007382085043813137,-0.07764340685014477,1.0,0.08624801271860096,1.0587798330662155,0.014764170465221788,0.003910048912749719,0.00034289050202607863,,,,glioma_mibitof:UCSF_TA3_R6C5_whole_cell.tiff,25160,2516,,,,
betweenness,Piecewise Linear Fit,0.9999999999363552,0.23690651540051044,-0.9030653294990072,1.0,0.9988076311605724,1.1024697515992092,0.4738130321769574,0.03443567551568072,0.0008756802552665818,,,,glioma_mibitof:UCSF_TA3_R6C5_whole_cell.tiff,25160,2516,,,,
closeness,Piecewise Linear Fit,0.9999999030749791,0.20547584874334848,-0.23761882032890422,1.0,0.9781399046104928,2.700047444271507,0.41095169802257103,0.07668809291973055,0.050556855273177256,,,,glioma_mibitof:UCSF_TA3_R6C5_whole_cell.tiff,25160,2516,,,,
clustering,Exponential Saturation Fit,0.999998013652101,0.012693450803727304,0.1402838918183306,1.0,0.24761526232114467,1.1292412100313964,,,,-0.1769333981825995,54.606678029517866,0.7190929095374856,glioma_mibitof:UCSF_TA3_R6C5_whole_cell.tiff,25160,2516,,,,
degree,Exponential Saturation Fit,0.9999859752827348,0.005557273663385394,-0.09212978689130438,1.0,0.12178828365878726,1.0463289271760252,,,,3.4091376893399015,124.7279192128823,16.797252359762123,glioma_mibitof:UCSF_TA3_R3C3_whole_cell.tiff,19460,1946,,,,
