,data_source,node density in ROI,% new edges,P,border_size,P_adj
glioma_mibitof:UCSF_TA5_R7C1_whole_cell.tiff,glioma_mibitof,0.00023130152697398097,3.486750348675035,2.4570628923546564e-50,0.125,4.085946439203191e-50
glioma_mibitof:UCSF_TA5_R7C2_whole_cell.tiff,glioma_mibitof,0.0002369361064700121,3.9415562351342164,1.5182954052285652e-55,0.125,2.832518847388775e-55
glioma_mibitof:UCSF_TA5_R7C5_whole_cell.tiff,glioma_mibitof,0.00025157957404313343,3.522254242715338,4.59389353929613e-43,0.125,6.6512422453508646e-43
glioma_mibitof:UCSF_TA5_R8C1_whole_cell.tiff,glioma_mibitof,0.0003320675951621633,3.5507246376811596,2.5192322295777945e-65,0.125,5.919911401784389e-65
glioma_mibitof:UCSF_TA5_R98C2_whole_cell.tiff,glioma_mibitof,0.0003191298966493517,3.6487166582788126,4.494323731444813e-66,0.125,1.0855199546250697e-65
glioma_mibitof:UCSF_TA5_R99C1_whole_cell.tiff,glioma_mibitof,0.0010244963452279421,1.860101602188355,2.861719048001013e-135,0.125,3.464011080196575e-134
glioma_mibitof:UCSF_TA5_R99C2_whole_cell.tiff,glioma_mibitof,0.0014794558900657845,1.677307650687155,6.678251446325466e-187,0.125,5.347738273557547e-185
glioma_mibitof:UCSF_TA5_R99C3_whole_cell.tiff,glioma_mibitof,0.0012179315223040308,1.789473684210526,3.993753160952108e-164,0.125,8.484687837859478e-163
glioma_mibitof:UCSF_TA6_R1C2_whole_cell.tiff,glioma_mibitof,0.00030849948439596664,3.178738926524231,4.163969230207579e-61,0.125,8.882565509520675e-61
glioma_mibitof:UCSF_TA6_R1C4_whole_cell.tiff,glioma_mibitof,0.00043309030688707165,3.450194769059544,3.4613461708019746e-74,0.125,9.791471097295803e-74
glioma_mibitof:UCSF_TA6_R1C5_whole_cell.tiff,glioma_mibitof,0.00013203136008864825,5.6407112201103615,7.520280618031592e-37,0.125,9.688876390310504e-37
glioma_mibitof:UCSF_TA6_R1C6_whole_cell.tiff,glioma_mibitof,0.00034442852749025534,3.1002331002331003,5.633098546219131e-61,0.125,1.19430867344483e-60
glioma_mibitof:UCSF_TA6_R2C1_whole_cell.tiff,glioma_mibitof,0.0001439636060004031,4.489337822671156,4.6849325923773645e-38,0.125,6.165631894645812e-38
glioma_mibitof:UCSF_TA6_R2C2_whole_cell.tiff,glioma_mibitof,0.00030310017196491534,3.083466241360978,2.806538003150326e-60,0.125,5.854921966491963e-60
glioma_mibitof:UCSF_TA6_R2C3_whole_cell.tiff,glioma_mibitof,0.00022747952684258417,3.818953323903819,1.202896716118722e-57,0.125,2.380637797489714e-57
glioma_mibitof:UCSF_TA6_R2C4_whole_cell.tiff,glioma_mibitof,0.00022565343473334487,3.8227938549481957,7.873718265186563e-57,0.125,1.5349327179886166e-56
glioma_mibitof:UCSF_TA6_R2C5_whole_cell.tiff,glioma_mibitof,0.0004997734615741978,2.5004007052412245,1.4406291569501517e-81,0.125,4.933207080214171e-81
glioma_mibitof:UCSF_TA6_R2C6_whole_cell.tiff,glioma_mibitof,0.0002273510508870648,4.750088621056363,2.095259336043589e-55,0.125,3.8879945968295474e-55
glioma_mibitof:UCSF_TA6_R3C1_whole_cell.tiff,glioma_mibitof,0.00034558319021968397,2.8611304954640615,2.279362869914013e-67,0.125,5.649563684715446e-67
glioma_mibitof:UCSF_TA6_R3C2_whole_cell.tiff,glioma_mibitof,0.00022733377807854227,3.4397163120567376,2.020395750817389e-52,0.125,3.528912712417621e-52
glioma_mibitof:UCSF_TA6_R3C3_whole_cell.tiff,glioma_mibitof,0.00022109251389390008,3.7253469685902116,1.8139739742411482e-49,0.125,2.959791390572156e-49
glioma_mibitof:UCSF_TA6_R3C4_whole_cell.tiff,glioma_mibitof,0.0002772022364015173,3.368176538908246,4.5181030151729024e-61,0.125,9.618292921871148e-61
glioma_mibitof:UCSF_TA6_R3C5_whole_cell.tiff,glioma_mibitof,0.0006103468784774184,2.1293375394321767,6.880020015008959e-85,0.125,2.633125307214826e-84
glioma_mibitof:UCSF_TA6_R3C6_whole_cell.tiff,glioma_mibitof,0.0005906314914931327,2.280749389084985,1.917012727836962e-85,0.125,7.41862546348802e-85
glioma_mibitof:UCSF_TA6_R4C1_whole_cell.tiff,glioma_mibitof,0.00047750277066552487,2.6677852348993287,1.1131858492343212e-82,0.125,3.9822215431372103e-82
glioma_mibitof:UCSF_TA6_R4C2_whole_cell.tiff,glioma_mibitof,0.00025792199250012705,3.5224438902743143,1.7544961049419816e-59,0.125,3.6024269136974417e-59
glioma_mibitof:UCSF_TA6_R4C3_whole_cell.tiff,glioma_mibitof,0.00024401901718344526,3.6561264822134385,2.006580057848426e-56,0.125,3.8327520004040573e-56
glioma_mibitof:UCSF_TA6_R4C4_whole_cell.tiff,glioma_mibitof,0.0002683424517250405,3.3396946564885495,1.0990013621273901e-52,0.125,1.922790618444728e-52
glioma_mibitof:UCSF_TA6_R4C5_whole_cell.tiff,glioma_mibitof,0.0002444985430763286,4.017122160026341,2.5858755398494183e-56,0.125,4.91221977551687e-56
glioma_mibitof:UCSF_TA6_R4C6_whole_cell.tiff,glioma_mibitof,0.0010976066948495183,1.8888564760793467,4.698967738084502e-146,0.125,7.193566787273481e-145
glioma_mibitof:UCSF_TA6_R5C1_whole_cell.tiff,glioma_mibitof,0.00026886386054415643,3.536110278693437,1.6889519454852384e-61,0.125,3.6251525262889346e-61
glioma_mibitof:UCSF_TA6_R5C2_whole_cell.tiff,glioma_mibitof,0.00025373162963815665,3.8034865293185423,2.1645868043659517e-65,0.125,5.098042677251031e-65
glioma_mibitof:UCSF_TA6_R5C3_whole_cell.tiff,glioma_mibitof,0.00026897187480354976,3.6537885594489365,8.733015658740197e-58,0.125,1.7349368894558292e-57
glioma_mibitof:UCSF_TA6_R5C4_whole_cell.tiff,glioma_mibitof,0.00018530675019224637,1.8157058556513845,1.8951072472026657e-24,0.125,2.058254591660814e-24
glioma_mibitof:UCSF_TA6_R5C5_whole_cell.tiff,glioma_mibitof,0.00036704738648843946,3.1085814360770576,3.3842242460681333e-70,0.125,8.918930228245384e-70
glioma_mibitof:UCSF_TA6_R5C6_whole_cell.tiff,glioma_mibitof,0.0002446185711256647,4.074926059809399,9.09997553148622e-56,0.125,1.7099412505915445e-55
glioma_mibitof:UCSF_TA6_R6C2_whole_cell.tiff,glioma_mibitof,0.00027104966144023005,3.686087990487515,4.557440189167143e-54,0.125,8.222348764164637e-54
glioma_mibitof:UCSF_TA6_R6C3_whole_cell.tiff,glioma_mibitof,0.0002902823721175512,3.183831672203765,1.5008439452966123e-61,0.125,3.234738192657916e-61
glioma_mibitof:UCSF_TA6_R6C4_whole_cell.tiff,glioma_mibitof,0.0006326791976420846,2.4813267502215473,9.641208924417665e-104,0.125,6.475160316334702e-103
glioma_mibitof:UCSF_TA6_R6C5_whole_cell.tiff,glioma_mibitof,0.00019339111072720817,4.213600333750522,1.2590202379451694e-48,0.125,2.0101841529155235e-48
glioma_mibitof:UCSF_TA6_R6C6_whole_cell.tiff,glioma_mibitof,0.00024413857574159492,3.7611349389640383,4.358568717855123e-57,0.125,8.544764661557784e-57
glioma_mibitof:UCSF_TA6_R7C4_whole_cell.tiff,glioma_mibitof,0.0002710798076195457,3.5269709543568464,3.435364232460789e-62,0.125,7.52887192840354e-62
glioma_mibitof:UCSF_TA6_R7C6_whole_cell.tiff,glioma_mibitof,0.00020278987086168437,4.3737574552683895,3.380660023674168e-52,0.125,5.875237203079814e-52
glioma_mibitof:UCSF_TA6_R98C2_whole_cell.tiff,glioma_mibitof,0.0002818923027580861,3.5388127853881275,8.70575145548016e-56,0.125,1.6388222902630826e-55
glioma_mibitof:UCSF_TA6_R98C3_whole_cell.tiff,glioma_mibitof,0.0015039050233879524,1.6073234339241043,3.8510049453586023e-181,0.125,1.742998325268828e-179
glioma_mibitof:UCSF_TA6_R99C1_whole_cell.tiff,glioma_mibitof,0.0010542201886761698,1.831306990881459,2.6891117885096434e-135,0.125,3.2933710256923986e-134
glioma_mibitof:UCSF_TA6_R99C2_whole_cell.tiff,glioma_mibitof,0.0017029544710184157,1.606066314996232,2.6685462051360876e-205,0.125,1.3889782997733337e-202
glioma_mibitof:UCSF_TA6_R99C3_whole_cell.tiff,glioma_mibitof,0.0013395940316464122,1.6954211688854397,2.1928327412275207e-170,0.125,6.169564550318511e-169
glioma_mibitof:UCSF_TA7_R1C1_whole_cell.tiff,glioma_mibitof,0.0008328290610554159,2.0885466794995184,9.555134366020462e-123,0.125,9.383863089648396e-122
glioma_mibitof:UCSF_TA7_R1C6_whole_cell.tiff,glioma_mibitof,0.0003312718730523994,3.5402521823472357,5.3798702797394896e-70,0.125,1.410691425997181e-69
glioma_mibitof:UCSF_TA7_R2C1_whole_cell.tiff,glioma_mibitof,0.0004244205027750571,3.161082718152565,4.460990089562517e-81,0.125,1.5225871092572394e-80
glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,glioma_mibitof,0.0005211327358413416,2.7426810477657937,2.317709807565932e-88,0.125,9.84790167214749e-88
glioma_mibitof:UCSF_TA7_R2C4_whole_cell.tiff,glioma_mibitof,0.0001804596121295772,4.484304932735426,1.4695789888590205e-43,0.125,2.1516620638568782e-43
glioma_mibitof:UCSF_TA7_R2C5_whole_cell.tiff,glioma_mibitof,0.00023188202419310462,3.6869565217391305,2.408663794148619e-55,0.125,4.461599661403403e-55
glioma_mibitof:UCSF_TA7_R2C6_whole_cell.tiff,glioma_mibitof,0.0003398468647625635,3.292278540975841,5.640897908135273e-69,0.125,1.4322377371631268e-68
glioma_mibitof:UCSF_TA7_R3C1_whole_cell.tiff,glioma_mibitof,0.0003096980060913667,3.4796156842378605,2.9803458418986496e-62,0.125,6.545443083157161e-62
glioma_mibitof:UCSF_TA7_R3C2_whole_cell.tiff,glioma_mibitof,0.00040629885474060873,3.1182159068482336,1.1243820706421173e-78,0.125,3.5044363339474373e-78
glioma_mibitof:UCSF_TA7_R3C3_whole_cell.tiff,glioma_mibitof,0.00010322451788748863,5.4945054945054945,3.554733165910903e-35,0.125,4.469175393373491e-35
glioma_mibitof:UCSF_TA7_R3C4_whole_cell.tiff,glioma_mibitof,0.00026528258362168395,4.0121580547112465,1.4463768942746657e-63,0.125,3.2840990697615737e-63
glioma_mibitof:UCSF_TA7_R3C5_whole_cell.tiff,glioma_mibitof,0.0007142994251053334,2.3245367770915215,7.881416939743251e-114,0.125,6.563644027418179e-113
glioma_mibitof:UCSF_TA7_R3C6_whole_cell.tiff,glioma_mibitof,0.00035489423577046535,3.3235360614967213,2.688622329526351e-69,0.125,6.910755172930694e-69
glioma_mibitof:UCSF_TA7_R4C1_whole_cell.tiff,glioma_mibitof,0.0006702133320676944,2.2721836881128916,2.245797425830377e-102,0.125,1.461171950180889e-101
glioma_mibitof:UCSF_TA7_R4C2_whole_cell.tiff,glioma_mibitof,0.0006236449857194163,2.4409044193216856,3.0802679211854765e-96,0.125,1.6876625820810954e-95
glioma_mibitof:UCSF_TA7_R4C3_whole_cell.tiff,glioma_mibitof,0.00016603802558713156,4.434697855750487,4.740449067144947e-44,0.125,7.03966830085291e-44
glioma_mibitof:UCSF_TA7_R4C4_whole_cell.tiff,glioma_mibitof,0.0005136982605486211,2.4679787566385505,1.798731824511972e-91,0.125,8.322132574742057e-91
glioma_mibitof:UCSF_TA7_R4C5_whole_cell.tiff,glioma_mibitof,0.0005777306767794716,2.334305960817007,5.2195537223177256e-92,0.125,2.4365719394317277e-91
glioma_mibitof:UCSF_TA7_R4C6_whole_cell.tiff,glioma_mibitof,0.00033398461131163234,3.0536186583313296,9.257528307080939e-67,0.125,2.2675498747461781e-66
glioma_mibitof:UCSF_TA7_R5C3_whole_cell.tiff,glioma_mibitof,0.00017932259270221862,3.963963963963964,5.969842325489698e-39,0.125,7.977671194909852e-39
glioma_mibitof:UCSF_TA7_R5C4_whole_cell.tiff,glioma_mibitof,0.0003268770910960647,2.8030489304155397,7.751274553506807e-50,0.125,1.2747356730174702e-49
glioma_mibitof:UCSF_TA7_R5C5_whole_cell.tiff,glioma_mibitof,0.0008204235167001445,2.048580626280363,6.093301321546592e-119,0.125,5.421475791222225e-118
glioma_mibitof:UCSF_TA7_R5C6_whole_cell.tiff,glioma_mibitof,0.00040929721627480957,3.001765744555621,2.4378498303991506e-83,0.125,8.935921385371536e-83
glioma_mibitof:UCSF_TA7_R6C3_whole_cell.tiff,glioma_mibitof,0.0006180086573869627,2.3821853961677886,3.5848825826776914e-100,0.125,2.182375888051156e-99
glioma_mibitof:UCSF_TA7_R6C4_whole_cell.tiff,glioma_mibitof,0.0006081299082459731,2.5036236658321256,2.469267903514751e-101,0.125,1.5484987274450938e-100
glioma_mibitof:UCSF_TA7_R6C6_whole_cell.tiff,glioma_mibitof,0.00040093864271112265,2.765531062124248,1.0501214937066793e-72,0.125,2.876780197233298e-72
glioma_mibitof:UCSF_TA7_R7C3_whole_cell.tiff,glioma_mibitof,0.0004961848155467089,2.603071948261924,5.435568593517797e-85,0.125,2.0879804080634783e-84
glioma_mibitof:UCSF_TA7_R7C4_whole_cell.tiff,glioma_mibitof,0.0004645347949032115,2.4702021074451546,1.2576872652682485e-69,0.125,3.2649686861452536e-69
glioma_mibitof:UCSF_TA7_R98C2_whole_cell.tiff,glioma_mibitof,0.0002597269293897688,3.568104250698107,7.137941397917156e-50,0.125,1.177590649006618e-49
glioma_mibitof:UCSF_TA7_R98C3_whole_cell.tiff,glioma_mibitof,0.0013754241570313466,1.6926477431363427,1.009324627154233e-177,0.125,3.891507173583543e-176
glioma_mibitof:UCSF_TA7_R99C1_whole_cell.tiff,glioma_mibitof,0.0008811052330791942,2.0645748067303322,6.36395402091894e-126,0.125,6.494976603702565e-125
glioma_mibitof:UCSF_TA7_R99C2_whole_cell.tiff,glioma_mibitof,0.0017045468151699397,1.5248193675518438,6.657546163408924e-196,0.125,1.3861011112217377e-193
glioma_mibitof:UCSF_TA7_R99C3_whole_cell.tiff,glioma_mibitof,0.0012806483246170107,1.731791184745233,7.281262113164308e-170,0.125,1.9946825946852749e-168
glioma_mibitof:UCSF_TA8_R1C5_whole_cell.tiff,glioma_mibitof,0.0006213139447586703,2.4777390631049165,2.9563557856868784e-101,0.125,1.8428541155090062e-100
glioma_mibitof:UCSF_TA8_R2C1_whole_cell.tiff,glioma_mibitof,0.00022338374303815326,3.825333814507398,1.1003722836331037e-55,0.125,2.0602294015504695e-55
glioma_mibitof:UCSF_TA8_R2C3_whole_cell.tiff,glioma_mibitof,0.0001304786934060682,4.8417132216014895,5.000200709098992e-41,0.125,6.912628071941635e-41
glioma_mibitof:UCSF_TA8_R2C5_whole_cell.tiff,glioma_mibitof,0.0003659679540616687,3.0296377607025247,2.0590511353332768e-75,0.125,5.987352603022181e-75
glioma_mibitof:UCSF_TA8_R2C6_whole_cell.tiff,glioma_mibitof,0.0006301139859429476,2.1874602568994024,1.023065656521485e-87,0.125,4.311786835784883e-87
glioma_mibitof:UCSF_TA8_R3C1_whole_cell.tiff,glioma_mibitof,0.00022807046154170837,3.9575971731448765,3.647463287918e-44,0.125,5.424298975318055e-44
glioma_mibitof:UCSF_TA8_R3C2_whole_cell.tiff,glioma_mibitof,0.0004319190323286959,2.9378951283004837,1.1657086751168927e-82,0.125,4.1558312698516616e-82
glioma_mibitof:UCSF_TA8_R3C3_whole_cell.tiff,glioma_mibitof,0.0006285383804701093,2.402555910543131,1.5112621681805952e-104,0.125,1.0282509261934638e-103
glioma_mibitof:UCSF_TA8_R3C4_whole_cell.tiff,glioma_mibitof,0.0008261111590989798,2.1353003979423466,2.493740054546034e-119,0.125,2.2573768667673228e-118
glioma_mibitof:UCSF_TA8_R3C5_whole_cell.tiff,glioma_mibitof,0.0005563865380358548,2.7965979530056218,3.484389622976282e-89,0.125,1.5176776558654016e-88
glioma_mibitof:UCSF_TA8_R3C6_whole_cell.tiff,glioma_mibitof,0.0005158439850002541,2.5656974032032345,2.9296837191174154e-82,0.125,1.0268689399330739e-81
glioma_mibitof:UCSF_TA8_R4C1_whole_cell.tiff,glioma_mibitof,0.00034794977837059884,2.836061793866728,1.8202889601514434e-63,0.125,4.101560189432148e-63
glioma_mibitof:UCSF_TA8_R4C2_whole_cell.tiff,glioma_mibitof,0.00021559978348889374,4.514925373134329,9.080295193629005e-51,0.125,1.5295448699947887e-50
glioma_mibitof:UCSF_TA8_R4C3_whole_cell.tiff,glioma_mibitof,0.0006615003671674439,1.9491525423728815,8.559913779671831e-85,0.125,3.264055034666072e-84
glioma_mibitof:UCSF_TA8_R4C4_whole_cell.tiff,glioma_mibitof,0.0003805436159129616,3.3783783783783785,5.753850836673908e-80,0.125,1.9015107050722345e-79
glioma_mibitof:UCSF_TA8_R4C5_whole_cell.tiff,glioma_mibitof,0.0004216066956323417,2.6656511805026657,8.394577977677464e-68,0.125,2.090611405445512e-67
glioma_mibitof:UCSF_TA8_R4C6_whole_cell.tiff,glioma_mibitof,0.0006092699111227817,2.5243229029713383,2.266343281074613e-95,0.125,1.1737628634819264e-94
glioma_mibitof:UCSF_TA8_R5C1_whole_cell.tiff,glioma_mibitof,0.0004645223457802608,2.7513410624675547,3.0449429762563635e-73,0.125,8.41540770658678e-73
glioma_mibitof:UCSF_TA8_R5C2_whole_cell.tiff,glioma_mibitof,0.0002777136254506551,3.5311143270622285,4.113502198718771e-62,0.125,8.99612560686185e-62
glioma_mibitof:UCSF_TA8_R5C3_whole_cell.tiff,glioma_mibitof,0.0009695994712409314,2.1485827617552267,9.228079942620912e-136,0.125,1.1574013518395624e-134
glioma_mibitof:UCSF_TA8_R5C4_whole_cell.tiff,glioma_mibitof,0.00041601851318392194,2.9184383455740237,1.4457438583001551e-77,0.125,4.3750562688676205e-77
glioma_mibitof:UCSF_TA8_R5C5_whole_cell.tiff,glioma_mibitof,0.0003376690713596912,3.139866793529972,6.52063740643925e-70,0.125,1.7055235025385074e-69
glioma_mibitof:UCSF_TA8_R5C6_whole_cell.tiff,glioma_mibitof,0.00021514918607481635,3.9640987284966345,7.746079913742475e-53,0.125,1.3598093069487213e-52
glioma_mibitof:UCSF_TA8_R6C3_whole_cell.tiff,glioma_mibitof,0.0010326726003372375,1.9626095725700101,2.849584500159681e-131,0.125,3.1225446996486613e-130
glioma_mibitof:UCSF_TA8_R6C4_whole_cell.tiff,glioma_mibitof,0.0003743814765001424,2.585604472396925,5.2473177817345786e-51,0.125,8.940192816343201e-51
glioma_mibitof:UCSF_TA8_R6C5_whole_cell.tiff,glioma_mibitof,0.0004405767864453843,2.822286962855062,2.298352948723269e-82,0.125,8.083058850070685e-82
glioma_mibitof:UCSF_TA8_R6C6_whole_cell.tiff,glioma_mibitof,0.000321923081717166,3.1726205345990506,1.3603022221776393e-66,0.125,3.324118810532682e-66
glioma_mibitof:UCSF_TA8_R7C6_whole_cell.tiff,glioma_mibitof,0.0005693760617315942,2.622673434856176,3.856091151769387e-84,0.125,1.4387780964128789e-83
glioma_mibitof:UCSF_TA8_R98C2_whole_cell.tiff,glioma_mibitof,0.0003355860747120072,3.0644002872875267,5.502029317668646e-58,0.125,1.0993498118412785e-57
glioma_mibitof:UCSF_TA8_R98C3_whole_cell.tiff,glioma_mibitof,0.0015744296319887647,1.6067524279249505,7.662685790359568e-187,0.125,5.6977542198316506e-185
glioma_mibitof:UCSF_TA8_R99C1_whole_cell.tiff,glioma_mibitof,0.0011064128098548845,1.750578703703704,6.360195725035361e-139,0.125,8.488415063797194e-138
glioma_mibitof:UCSF_TA8_R99C2_whole_cell.tiff,glioma_mibitof,0.0017072912777057114,1.487076042595112,1.0307612249364209e-195,0.125,1.7883707252646903e-193
glioma_mibitof:UCSF_TA8_R99C3_whole_cell.tiff,glioma_mibitof,0.0013202921326121745,1.703443258971872,2.8662652155900876e-171,0.125,8.288283581748002e-170
glioma_mibitof:CHOP_941_R2C7_whole_cell.tiff,glioma_mibitof,0.0006900107526675624,3.747072599531616,1.621062594994382e-42,0.125,2.3053636084551254e-42
glioma_mibitof:Stanford_TA552_R10C3_whole_cell.tiff,glioma_mibitof,0.0002625108138603788,3.559374041116907,1.7534829578219882e-63,0.125,3.9596003451034484e-63
glioma_mibitof:UCLA_R4C5_whole_cell.tiff,glioma_mibitof,0.00037766830870279147,3.8161318300086733,2.1399745016700413e-22,0.125,2.266239528218223e-22
glioma_mibitof:UCLA_R99C1_whole_cell.tiff,glioma_mibitof,0.0012804804563531916,1.440958143596781,2.70156262264983e-144,0.125,3.906009291914546e-143
glioma_mibitof:UCSF_TA1_R8C4_whole_cell.tiff,glioma_mibitof,0.0013559864362335185,3.2312515071135763,2.219329995919042e-73,0.125,6.177332956555409e-73
glioma_mibitof:UCSF_TA1_R98C2_whole_cell.tiff,glioma_mibitof,0.0003438074409992889,3.221288515406162,3.711564162580647e-68,0.125,9.265559456226507e-68
glioma_mibitof:UCSF_TA1_R98C3_whole_cell.tiff,glioma_mibitof,0.0014313116485348033,1.7432115320147503,1.211649958622073e-183,0.125,6.638566352239885e-182
glioma_mibitof:UCSF_TA1_R99C1_whole_cell.tiff,glioma_mibitof,0.0012741240217660058,1.5833123900477506,2.3739280438616356e-149,0.125,3.861342333843692e-148
glioma_mibitof:UCSF_TA1_R99C2_whole_cell.tiff,glioma_mibitof,0.0016313483385116084,1.5689350853108452,6.414562013065004e-195,0.125,8.346948819500837e-193
glioma_mibitof:UCSF_TA1_R99C3_whole_cell.tiff,glioma_mibitof,0.0013631992298775303,1.585065163790067,4.166485094305031e-167,0.125,9.428936919938125e-166
glioma_mibitof:UCSF_TA2_R5C4_whole_cell.tiff,glioma_mibitof,0.000468121434203145,2.641962600789158,5.74179771465596e-76,0.125,1.7029092367398447e-75
glioma_mibitof:UCSF_TA2_R6C3_whole_cell.tiff,glioma_mibitof,0.0003221562866086689,3.32416895776056,3.9097760804788827e-69,0.125,1.000018894294476e-68
glioma_mibitof:UCSF_TA5_R98C3_whole_cell.tiff,glioma_mibitof,0.0014686691896359464,1.624066706632514,3.3192092278556836e-179,0.125,1.328960310076064e-177
glioma_mibitof:UCSF_TA6_R6C1_whole_cell.tiff,glioma_mibitof,0.0002850085958017203,3.389830508474576,1.3096114633818353e-60,0.125,2.75415259268786e-60
glioma_mibitof:UCSF_TA6_R7C1_whole_cell.tiff,glioma_mibitof,0.0002906640017670069,3.0454042081949058,6.137147733499458e-56,0.125,1.1637105265160173e-55
glioma_mibitof:UCSF_TA6_R7C3_whole_cell.tiff,glioma_mibitof,0.00024749344010610835,3.506493506493506,1.4920605290999888e-48,0.125,2.378614105349293e-48
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point10_R6C7_segmentation_labels.tiff,tma_controls_mibitof,0.0005780568838701005,3.803131991051454,1.8334253388001094e-37,0.125,2.391724032194128e-37
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point11_R1C4_segmentation_labels.tiff,tma_controls_mibitof,0.0015743959769280824,3.045166564479869,7.5490171529230495e-90,0.125,3.3440539813586785e-89
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point12_R2C10_segmentation_labels.tiff,tma_controls_mibitof,0.0014204106839586228,3.002729754322111,6.79151978715801e-81,0.125,2.29544548650373e-80
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point13_R1C8_segmentation_labels.tiff,tma_controls_mibitof,0.0016246773758619361,2.877555070450486,7.197442514486037e-90,0.125,3.201939169905968e-89
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point14_R8C5_segmentation_labels.tiff,tma_controls_mibitof,0.0010131351235264036,3.6741214057507987,2.612558483813264e-58,0.125,5.26049009990253e-58
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point15_R2C11_segmentation_labels.tiff,tma_controls_mibitof,0.0011905450479110032,3.0426514534093996,5.739112296195393e-62,0.125,1.2472684551856794e-61
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point16_R7C6_segmentation_labels.tiff,tma_controls_mibitof,0.0006087841600891091,4.888416578108395,4.1600502169942077e-47,0.125,6.463600411777567e-47
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point17_R4C1_segmentation_labels.tiff,tma_controls_mibitof,0.0002841026737432309,6.944444444444445,2.951454689147363e-26,0.125,3.2547291646211915e-26
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point18_R8C10_segmentation_labels.tiff,tma_controls_mibitof,0.0010063182961725337,3.3012820512820515,4.206373807550864e-55,0.125,7.73645783332235e-55
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point19_R3C3_segmentation_labels.tiff,tma_controls_mibitof,0.0008121876201460977,3.7788385043754973,6.420716551776001e-50,0.125,1.0609469730791774e-49
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point1_R8C9_segmentation_labels.tiff,tma_controls_mibitof,0.0006683610035430838,4.12821758135017,3.465421044160485e-41,0.125,4.81642631104281e-41
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point20_R1C6_segmentation_labels.tiff,tma_controls_mibitof,0.0015459660847688733,2.3526962315219655,4.69269372858134e-69,0.125,1.1943995529225367e-68
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point21_R3C4_segmentation_labels.tiff,tma_controls_mibitof,0.0008477508650519031,3.6980556614563476,1.5767242750536085e-50,0.125,2.634622745314296e-50
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point22_R7C7_segmentation_labels.tiff,tma_controls_mibitof,0.0003773693610647001,5.176876617773943,3.6670027292705395e-29,0.125,4.2320951675949356e-29
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point23_R3C2_segmentation_labels.tiff,tma_controls_mibitof,0.0016480979045200024,2.8733385457388585,2.187502309260371e-87,0.125,9.1453409796789e-87
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point24_R6C10_segmentation_labels.tiff,tma_controls_mibitof,0.0006856966755267922,4.444444444444445,2.0070652663763204e-49,0.125,3.2697260442844282e-49
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point25_R2C12_segmentation_labels.tiff,tma_controls_mibitof,0.001492696551995917,2.9734970911441496,1.1699512419294794e-79,0.125,3.794140943453545e-79
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point26_R1C3_segmentation_labels.tiff,tma_controls_mibitof,0.0012697958063322711,2.4944742658667507,1.8551617597706512e-48,0.125,2.95294096624044e-48
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point27_R1C11_segmentation_labels.tiff,tma_controls_mibitof,0.0013267524870595932,3.303376244838475,2.0988077562165496e-79,0.125,6.743391587103173e-79
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point28_R7C10_segmentation_labels.tiff,tma_controls_mibitof,0.00033899610924920066,6.538461538461539,7.936228661841858e-31,0.125,9.507035715739213e-31
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point2_R1C5_segmentation_labels.tiff,tma_controls_mibitof,0.0015134022205545614,2.896698615548456,6.201958448905977e-83,0.125,2.2339926454363743e-82
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point3_R6C11_segmentation_labels.tiff,tma_controls_mibitof,0.0016823183729907242,2.959709757494749,4.145460025897801e-90,0.125,1.8600965029998323e-89
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point4_R1C7_segmentation_labels.tiff,tma_controls_mibitof,0.0018330740719402355,2.666198912471496,2.519812402440698e-94,0.125,1.2611176494907533e-93
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point5_R1C2_segmentation_labels.tiff,tma_controls_mibitof,0.0018935683969964088,2.6311322356136477,4.979548894862856e-96,0.125,2.6858603106488258e-95
