,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,constant_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes
0,degree,Constant Fit,1.0986122716096176,0.0,0.0,1.0,0.0,5.955396966993756,0.9998955818640376,0.33341857709365674,0.9995582412430039,0.3333060897180737,0.9994660048759344,0.3332753331882696,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point8_R7C6_segmentation_labels.tiff,3338,1121
1,closeness,Exponential Saturation Fit,1.0985994634226186,0.01648693014908236,-0.053957878901334265,1.0,0.26761819803746656,,1.1833448387244279,0.33278464451716244,1.1934297762584671,0.33562076822549813,1.1791131286999421,0.33159458725733937,-0.009482290258393901,42.04222211645614,0.09260866731447412,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point8_R7C6_segmentation_labels.tiff,3338,1121
2,betweenness,Exponential Saturation Fit,1.0986031801334935,0.0003396254534025229,-0.862870474826641,1.0,0.032114183764495985,,1.611683393916612,0.3330320105190304,1.6222100084516462,0.33520718935117183,1.605531466745084,0.3317608001297977,-0.09535245827040123,2040.9164667008326,0.10292928331072529,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point8_R7C6_segmentation_labels.tiff,3338,1121
3,harmonic,Michaelis-Menten Fit,1.0985824070594807,0.002708086959283258,-0.0681301357363168,1.0,0.2087421944692239,,1.1378557770284947,0.32969931897969895,1.1559950735971953,0.33495526955463867,1.1573415283872541,0.33534541146566244,,,,-0.01597555027885923,0.002738194109824292,0.12453840318001287,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point8_R7C6_segmentation_labels.tiff,3338,1121
4,clustering,Piecewise Linear Fit,1.098612278592312,0.06561951353521744,-0.027096288406980883,1.0,0.4451382694023194,,1.0008474777063772,0.33339855596833107,1.0005927165532973,0.33331369088904017,1.0005148526045533,0.33328775314262876,,,,,,,0.13123902699723647,-0.17929321746710955,0.4459623759876412,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point8_R7C6_segmentation_labels.tiff,3338,1121
5,pagerank,Constant Fit,1.098612285166492,0.0,0.0,1.0,0.0,0.0008920606601248886,0.9984305318264612,0.3333727624298767,0.9982567321215615,0.33331473126407696,0.9982500685116927,0.3333125063060464,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point8_R7C6_segmentation_labels.tiff,3338,1121
0,degree,Constant Fit,1.0986122881956764,0.0,0.0,1.0,0.0,5.990015600624025,0.9998890496653596,0.33334713827484147,0.9998383765933414,0.3333302446769463,0.9998154971935497,0.3333226170482123,,,,,,,,,,glioma_mibitof:UCSF_TA7_R99C1_whole_cell.tiff,19198,6410
1,closeness,Exponential Saturation Fit,1.098460384298825,0.055514416871985835,-0.14176132109147196,1.0,0.7151326053042122,,1.9246286248057998,0.32560030425262976,2.0072732640846516,0.3395817650639373,1.9791141625948736,0.3348179306834331,-0.012386892533374546,12.449734018272247,0.04978246161769937,,,,,,,glioma_mibitof:UCSF_TA7_R99C1_whole_cell.tiff,19198,6410
2,betweenness,Michaelis-Menten Fit,1.0968839523085643,6.941049296525691e-06,-0.9581886849067341,1.0,0.005304212168486739,,1.658268575126995,0.3058283081387695,1.8784328032493751,0.34643237819671474,1.8855192957626514,0.34773931366451577,,,,-0.1390291060696852,6.941242469577904e-06,0.1420604511741227,,,,glioma_mibitof:UCSF_TA7_R99C1_whole_cell.tiff,19198,6410
3,harmonic,Michaelis-Menten Fit,1.0980276882491253,0.034444158089167475,-0.16221276424939993,1.0,1.0,,1.876065450968751,0.3172842754977422,2.0167166647895938,0.34107151514440814,2.0201029398456836,0.3416442093578497,,,,-0.020044295690012145,0.0399634765377944,0.0664797670615754,,,,glioma_mibitof:UCSF_TA7_R99C1_whole_cell.tiff,19198,6410
4,clustering,Piecewise Linear Fit,1.0986122587474765,0.019481490346596266,-0.0332610962163004,1.0,0.15241809672386897,,1.002443091730011,0.3334308033481515,1.0021639826345077,0.33333796658693965,1.0018430846008808,0.3332312300649089,,,,,,,0.038962980687890364,-0.7348503205227589,0.44472811403109336,glioma_mibitof:UCSF_TA7_R99C1_whole_cell.tiff,19198,6410
5,pagerank,Constant Fit,1.0986122886661107,0.0,0.0,1.0,0.0,0.00015600624024961007,0.9996927315027689,0.3333342732281264,0.9996886615573107,0.3333329161588304,0.9996883450181344,0.3333328106130432,,,,,,,,,,glioma_mibitof:UCSF_TA7_R99C1_whole_cell.tiff,19198,6410
0,degree,Constant Fit,1.0986122841822867,0.0,0.0,1.0,0.0,5.9812612612612615,0.9999020104221336,0.3333764773844034,0.9997377853532288,0.33332172324409864,0.9996780273270326,0.333301799371498,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point2_R1C2_segmentation_labels.tiff,8299,2775
1,closeness,Exponential Saturation Fit,1.098421395146443,0.05639392643690755,-0.11589817571073203,1.0,0.7236036036036037,,1.9493604415044457,0.32446825110023897,2.041968595377003,0.3398827455594885,2.016532856830377,0.3356490033402726,-0.01413071316268739,12.249254952000456,0.06786613598383406,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point2_R1C2_segmentation_labels.tiff,8299,2775
2,betweenness,Michaelis-Menten Fit,1.098611599756107,3.899311835095645e-05,-0.9283953182800814,1.0,0.012972972972972972,,1.593180306378366,0.33343696098828896,1.5901886146963748,0.3328108293579497,1.5946865819992635,0.3337522096537614,,,,-0.12290970547872598,3.899927981210952e-05,0.12763947157806915,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point2_R1C2_segmentation_labels.tiff,8299,2775
3,harmonic,Exponential Saturation Fit,1.0983713001577682,0.03886449808632489,-0.11329109166880953,1.0,0.5463063063063063,,1.7102899424224887,0.3230159986805474,1.793667212104734,0.3387631485442252,1.7907958899308356,0.3382208527752273,-0.018029902179067383,17.831098879012753,0.08857496467618409,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point2_R1C2_segmentation_labels.tiff,8299,2775
4,clustering,Piecewise Linear Fit,1.0986121549610504,0.021392505667628767,-0.03334937025712688,1.0,0.1654054054054054,,1.002685766234347,0.3335632446173169,1.0018601097606439,0.3332885736669732,1.0014380938056577,0.33314818171571003,,,,,,,0.04278501132885596,-0.668344540989563,0.44301823487450354,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point2_R1C2_segmentation_labels.tiff,8299,2775
5,pagerank,Constant Fit,1.0986122885711884,0.0,0.0,1.0,0.0,0.00036036036036036053,0.9993126491130925,0.33333988357464234,0.9992842622542757,0.33333041459391705,0.9992821254785893,0.33332970183144056,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point2_R1C2_segmentation_labels.tiff,8299,2775
0,degree,Constant Fit,1.0986122870451547,0.0,0.0,1.0,0.0,5.966284558327714,0.9993985583530802,0.33335840589654153,0.9993108034336575,0.33332913445142703,0.9992608128824009,0.33331245965203143,,,,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point13_R8C1_segmentation_labels.tiff,4424,1483
1,closeness,Exponential Saturation Fit,1.0985924878873703,0.015884346739502186,-0.06271037884615863,1.0,0.24747134187457856,,1.1384576161148756,0.33397120627818433,1.1437447453879808,0.33552220731335103,1.1266472480248202,0.3305065864084647,-0.010505943218256276,43.637122201611064,0.0890185571361232,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point13_R8C1_segmentation_labels.tiff,4424,1483
2,betweenness,Exponential Saturation Fit,1.098612056508037,0.00046232198392288416,-0.8660191105179094,1.0,0.022252191503708697,,1.3787031351964227,0.3330330492298029,1.38097666634933,0.33358223272916715,1.3801589873819968,0.33338471804103004,-0.08229001708572645,1499.2736760611474,0.08865551726010866,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point13_R8C1_segmentation_labels.tiff,4424,1483
3,harmonic,Exponential Saturation Fit,1.0986058770573577,0.008707057829807088,-0.06569457453094785,1.0,0.15104517869184086,,1.1060235188976544,0.33234707670958014,1.1148976246447984,0.33501364125643035,1.1069959539927472,0.33263928203398957,-0.014184061348591964,79.60750851878768,0.11504661781710925,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point13_R8C1_segmentation_labels.tiff,4424,1483
4,clustering,Constant Fit,1.0986122725858396,0.0,0.0,1.0,0.0,0.42884168727054767,0.9995784555442866,0.33341703929170163,0.9992328904090572,0.3333017733977324,0.9991711736795843,0.33328118731056594,,,,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point13_R8C1_segmentation_labels.tiff,4424,1483
5,pagerank,Constant Fit,1.0986122886601253,0.0,0.0,1.0,0.0,0.000674308833445718,0.9986658690223635,0.33333520780622006,0.9986579217667156,0.3333325551671392,0.9986569686239033,0.3333322370266407,,,,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point13_R8C1_segmentation_labels.tiff,4424,1483
0,degree,Constant Fit,1.098612279614968,0.0,0.0,1.0,0.0,5.943837753510141,0.9980564327772895,0.3333966627231832,0.9977814530507864,0.33330480687202896,0.9977626638150036,0.33329853040478785,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point6_R7C10_segmentation_labels.tiff,1905,641
1,closeness,Exponential Saturation Fit,1.0985709558447583,0.016542159610028428,-0.08171446893653514,1.0,0.28861154446177845,,1.2260899702187804,0.32913750345285386,1.2522961692776868,0.33617242188685575,1.2467741881974184,0.3346900746602904,-0.01989840570186077,41.901855326250974,0.1317049085312425,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point6_R7C10_segmentation_labels.tiff,1905,641
2,betweenness,Michaelis-Menten Fit,1.0986057600220243,0.00010019504427879054,-0.8566416889240807,1.0,0.0343213728549142,,1.5200679384593758,0.33181652105809983,1.5274164520324849,0.3334206323922607,1.5335652016507129,0.3347628465496395,,,,-0.11038447193231322,0.00010023659664452215,0.11959604981238649,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point6_R7C10_segmentation_labels.tiff,1905,641
3,harmonic,Exponential Saturation Fit,1.0985924957382593,0.007229502852013105,-0.08282348790278914,1.0,0.14664586583463338,,1.177949719080023,0.3303706028247512,1.1940349463704247,0.3348819042414649,1.1935556974276604,0.33474749293378375,-0.025875506507827536,95.87757201962152,0.1691465000403059,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point6_R7C10_segmentation_labels.tiff,1905,641
4,clustering,Constant Fit,1.098612284035824,0.0,0.0,1.0,0.0,0.4337050018797289,0.9992438095742606,0.3333730417973439,0.9991222693595914,0.3333324929035937,0.9990082863925948,0.3332944652990625,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point6_R7C10_segmentation_labels.tiff,1905,641
5,pagerank,Constant Fit,1.098612288629294,0.0,0.0,1.0,0.0,0.0015600624024961001,0.9969321718816242,0.3333374710648697,0.9969145408346497,0.3333315758908785,0.996912678050252,0.3333309530442518,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point6_R7C10_segmentation_labels.tiff,1905,641
0,degree,Constant Fit,1.0986122790342367,0.0,0.0,1.0,0.0,5.955176093916756,0.9990630338996866,0.33339836882713314,0.9987894618166981,0.33330707480150096,0.9987519490333139,0.3332945563713658,,,,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point5_R8C11_segmentation_labels.tiff,2790,937
1,closeness,Exponential Saturation Fit,1.098599855880335,0.015011149734049479,-0.06153646677756368,1.0,0.2529348986125934,,1.1672865788204572,0.3323981203603892,1.1787759871316277,0.33566985996228305,1.1656497673032116,0.3319320196773277,-0.012448133262586947,46.175489053289084,0.10736842790576587,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point5_R8C11_segmentation_labels.tiff,2790,937
2,betweenness,Exponential Saturation Fit,1.0986120875538103,0.00033171611879653724,-0.869903447185879,1.0,0.026680896478121666,,1.5489078511557457,0.33305326587611556,1.5512828468054058,0.3335639483269603,1.550440326722709,0.33338278579692404,-0.10575219587222986,2089.5794357979235,0.11365996775945329,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point5_R8C11_segmentation_labels.tiff,2790,937
3,harmonic,Exponential Saturation Fit,1.0986097153688796,0.00525299654210395,-0.066854767671376,1.0,0.10458911419423693,,1.1221778862129232,0.3323864497620023,1.128426260888419,0.3342372036404091,1.1255199007244128,0.33337634659758864,-0.017463549119682713,131.95271971040063,0.13933988016899668,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point5_R8C11_segmentation_labels.tiff,2790,937
4,clustering,Constant Fit,1.0986122645872745,0.0,0.0,1.0,0.0,0.43180278158933444,0.9987119455720529,0.3334352349461269,0.9983004578113475,0.33329785347314406,0.9982077800306728,0.333266911580729,,,,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point5_R8C11_segmentation_labels.tiff,2790,937
5,pagerank,Constant Fit,1.0986122885625995,0.0,0.0,1.0,0.0,0.0010672358591248664,0.9979271604105457,0.33334017668944677,0.9978970684773063,0.33333012500357134,0.9978957910671838,0.33332969830698184,,,,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point5_R8C11_segmentation_labels.tiff,2790,937
0,degree,Piecewise Linear Fit,1.098612275046861,0.04682403135056401,0.01203983504022278,1.0,0.3130081300813008,,1.000266436306269,0.33340803770776595,0.9999867770624794,0.3333148219041416,0.9998737277309988,0.3332771403880924,,,,,,,0.09364806270726957,1.5248942146012774,5.8590528570896785,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point26_R2C10_segmentation_labels.tiff,7353,2460
1,closeness,Michaelis-Menten Fit,1.0984250915958929,0.061760566519191165,-0.12496835726681589,1.0,1.0,,1.622719924058076,0.32423311158357837,1.6910143855478685,0.3378789203423595,1.6910596675810008,0.3378879680740621,,,,-0.018703711932343166,0.08230235629903739,0.07218169858720501,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point26_R2C10_segmentation_labels.tiff,7353,2460
2,betweenness,Exponential Saturation Fit,1.0986121348667082,0.0001710807934247108,-0.9135667205672071,1.0,0.011788617886178862,,1.4702508061469384,0.33322378809305103,1.4718829811874308,0.33359371106643076,1.4700686384311599,0.3331825008405182,-0.10887559378587823,4051.5780087551757,0.11402599731847775,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point26_R2C10_segmentation_labels.tiff,7353,2460
3,harmonic,Michaelis-Menten Fit,1.0983596931501916,0.037296940107840404,-0.12037954842790759,1.0,1.0,,1.4822358561262212,0.32286361397703056,1.5485801135801391,0.3373148544052411,1.5600880280159461,0.3398215316177283,,,,-0.021976631737256915,0.04391625844318602,0.0939334295829239,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point26_R2C10_segmentation_labels.tiff,7353,2460
4,clustering,Piecewise Linear Fit,1.0986121986879678,0.030943178798132506,-0.03390433883138533,1.0,0.2105691056910569,,1.0036818033525312,0.3335164409136625,1.0030647775336061,0.3333114075511044,1.0026457015541599,0.33317215153523316,,,,,,,0.06188635758307323,-0.4691324607571606,0.44267550266292005,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point26_R2C10_segmentation_labels.tiff,7353,2460
5,pagerank,Constant Fit,1.0986122874078958,0.0,0.0,1.0,0.0,0.00040650406504065035,0.9993123175863328,0.33335691679776064,0.999211412730155,0.3333232563182955,0.9992011322295348,0.3333198268839439,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point26_R2C10_segmentation_labels.tiff,7353,2460
0,degree,Piecewise Linear Fit,1.09861228034654,0.03496368905183917,0.010541804556976737,1.0,0.26482677627715795,,1.0002008363561044,0.3333919844180689,0.9999786809229083,0.3333179344492723,0.9998951188942028,0.3332900811326588,,,,,,,0.06992737810758418,1.7902715176393693,5.875145700069583,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point5_R1C8_segmentation_labels.tiff,10188,3406
1,closeness,Exponential Saturation Fit,1.0984219638382224,0.04903054780422612,-0.11880199798054311,1.0,0.6720493247210805,,2.273315939274634,0.3328918691926309,2.3321838560074157,0.3415121627902313,2.2234922879074586,0.32559596801713786,-0.013068568527030594,14.118005489328116,0.061478273085993775,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point5_R1C8_segmentation_labels.tiff,10188,3406
2,betweenness,Michaelis-Menten Fit,1.0962703001031937,2.058601145925657e-06,-0.9423165484952539,1.0,0.008220786846741044,,1.8143478938520874,0.30134462726557276,2.103071913454904,0.34929873373250026,2.103420551838075,0.34935663900192687,,,,-0.14043657936864787,2.0586182962933868e-06,0.14473435494152753,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point5_R1C8_segmentation_labels.tiff,10188,3406
3,harmonic,Exponential Saturation Fit,1.0983379572468646,0.03636800309937277,-0.11444283689146086,1.0,0.5290663534938345,,2.052858339415228,0.3234288553580774,2.1739026107867416,0.3424994406905719,2.120410322263654,0.33407170395135083,-0.01642684057023999,19.05702120005336,0.079975669646908,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point5_R1C8_segmentation_labels.tiff,10188,3406
4,clustering,Piecewise Linear Fit,1.0986121257392893,0.023534580605272682,-0.03694140679992662,1.0,0.18702290076335878,,1.0043878775947372,0.33357548637102324,1.0036002659818641,0.3333139062258459,1.002988138048587,0.33311060740313087,,,,,,,0.047069161203551334,-0.6729823727087685,0.4445810416262398,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point5_R1C8_segmentation_labels.tiff,10188,3406
5,pagerank,Constant Fit,1.0986122876754338,0.0,0.0,1.0,0.0,0.0002935995302407516,0.9995205781277564,0.33335427265565254,0.9994306983409147,0.3333242964734461,0.9994221061945195,0.33332143087090144,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point5_R1C8_segmentation_labels.tiff,10188,3406
0,degree,Piecewise Linear Fit,1.0986122457936993,0.05537673761511511,0.020952900141783366,1.0,0.37037037037037035,,1.0005977428863038,0.3334635959001568,1.0001301729068057,0.33330777147639923,0.9998927072325458,0.33322863262344404,,,,,,,0.11075347523521145,2.2231976875940958,5.75260945698451,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point6_R8C9_segmentation_labels.tiff,3133,1053
1,closeness,Exponential Saturation Fit,1.098605678520238,0.01406731555332614,-0.051947265374670766,1.0,0.2117758784425451,,1.0957006021790507,0.33326589772970366,1.100909924822427,0.3348503539067431,1.0911564171810981,0.3318837483635531,-0.009644116865991084,49.273592940032344,0.0976480887444129,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point6_R8C9_segmentation_labels.tiff,3133,1053
2,betweenness,Exponential Saturation Fit,1.0986119740637146,0.0002761052320020751,-0.8321703751502318,1.0,0.027540360873694207,,1.2989167617527488,0.3334618293625962,1.2993504623269005,0.3335731702822846,1.2969814892006535,0.33296500035511917,-0.07917551713054939,2510.4456562950454,0.08715945746950376,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point6_R8C9_segmentation_labels.tiff,3133,1053
3,harmonic,Exponential Saturation Fit,1.0986089167034583,0.007502306995556833,-0.05388228616471275,1.0,0.12630579297245964,,1.0717512029169494,0.33224691238711707,1.0785838985110707,0.33436507377405955,1.0754321305882701,0.33338801383882344,-0.012934652071342522,92.39120456820224,0.12649426797364283,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point6_R8C9_segmentation_labels.tiff,3133,1053
