,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,scaled_relative_likelihood_over_baseline,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,dataset,num_edges,num_nodes,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,constant_c
degree,Piecewise Linear Fit,0.9999989524853579,0.004817896550108144,-0.07539487469029146,1.0,0.0709391374445788,1.01562357930995,,,,glioma_mibitof:UCSF_TA8_R6C6_whole_cell.tiff,12405,2481,0.009635793100222867,146.50337515235788,8.65604635421766,,,,
pagerank,Piecewise Linear Fit,0.9999988829176771,0.004663565487917262,-0.059007372487634636,1.0,0.06972994760177348,1.0145997327713099,,,,glioma_mibitof:UCSF_TA8_R6C6_whole_cell.tiff,12405,2481,0.009327131168495298,0.004841219868982581,0.0003600416801137952,,,,
betweenness,Piecewise Linear Fit,0.9999999978283057,0.1368599282650463,-0.7994215466661972,1.0,0.7960499798468359,1.0791776033984601,,,,glioma_mibitof:UCSF_TA8_R6C6_whole_cell.tiff,12405,2481,0.2737198570457106,0.05308578513790424,0.0018229005269090569,,,,
closeness,Exponential Saturation Fit,0.9999972948512417,0.21054892272764508,-0.24450937471882156,1.0,1.0,2.723882045809053,,,,glioma_mibitof:UCSF_TA8_R6C6_whole_cell.tiff,12405,2481,,,,0.04918527693318313,1.1744883515390918,0.03329497387191137,
clustering,Piecewise Linear Fit,0.9999982193935253,0.010960361836671107,0.13751488518363225,1.0,0.12293430068520758,1.0382022229320298,,,,glioma_mibitof:UCSF_TA8_R6C6_whole_cell.tiff,12405,2481,0.021920723673021267,-6.83010786966571,0.6192411839606441,,,,
degree,Piecewise Linear Fit,0.9999993808884501,0.0033448960879218434,-0.07075881448000709,1.0,0.041505791505791506,1.0084884134892507,,,,glioma_mibitof:UCSF_TA6_R3C5_whole_cell.tiff,20720,4144,0.006689792175847056,198.2894836354381,8.710241865803138,,,,
pagerank,Piecewise Linear Fit,0.9999993320870292,0.0033194816882146467,-0.05634238633878858,1.0,0.041505791505791506,1.0083140875086603,,,,glioma_mibitof:UCSF_TA6_R3C5_whole_cell.tiff,20720,4144,0.006638963547147149,0.0038888511118523174,0.0002162074800816354,,,,
betweenness,Piecewise Linear Fit,0.9999996965312399,0.12964774838340626,-0.642590835348715,1.0,0.715492277992278,1.0058395769190538,,,,glioma_mibitof:UCSF_TA6_R3C5_whole_cell.tiff,20720,4144,0.2592954967687627,13.296350763876221,0.958801267029971,,,,
closeness,Piecewise Linear Fit,0.999905400562021,0.15915589056670015,-0.1809051247189681,1.0,0.824565637065637,2.1944914209863366,,,,glioma_mibitof:UCSF_TA6_R3C5_whole_cell.tiff,20720,4144,0.3183117820035799,0.03658000274754481,0.02636026610476752,,,,
clustering,Michaelis-Menten Fit,0.9999998434367231,0.005918581605784988,0.2084037442959793,1.0,0.3573841698841699,1.0421438184784944,-0.2333484700392657,0.006062675322842518,0.6683851019239696,glioma_mibitof:UCSF_TA6_R3C5_whole_cell.tiff,20720,4144,,,,,,,
degree,Piecewise Linear Fit,0.9999994819133783,0.007384460343690033,-0.07655745062449311,1.0,0.09017412935323384,1.0160266541144363,,,,glioma_mibitof:UCSF_TA8_R5C6_whole_cell.tiff,8040,1608,0.01476892068739525,97.10421170147445,8.649265892472416,,,,
pagerank,Exponential Saturation Fit,0.9999995396365959,0.0031938645397195315,-0.07287733364037646,1.0,0.08955223880597014,1.014494998595366,,,,glioma_mibitof:UCSF_TA8_R5C6_whole_cell.tiff,8040,1608,,,,8.49730034872356e-05,217.02423352573683,0.0005404999492893846,
betweenness,Piecewise Linear Fit,0.9999997183512039,0.19993390056030574,-0.7717559265280025,1.0,0.9601990049751243,1.0709390369633325,,,,glioma_mibitof:UCSF_TA8_R5C6_whole_cell.tiff,8040,1608,0.39986780188594023,0.05224784647033767,0.0030894015745588734,,,,
closeness,Piecewise Linear Fit,0.9999927386449263,0.2040779104533668,-0.22147566521806314,1.0,0.9664179104477612,2.7235843137986477,,,,glioma_mibitof:UCSF_TA8_R5C6_whole_cell.tiff,8040,1608,0.40815582160356445,0.0585731491852865,0.04201851995757477,,,,
clustering,Michaelis-Menten Fit,0.9999996663724837,0.004432753821486636,0.16643740953583408,1.0,0.31529850746268656,1.0325264236189404,-0.19426906611355343,0.004515275785383988,0.6744664395066574,glioma_mibitof:UCSF_TA8_R5C6_whole_cell.tiff,8040,1608,,,,,,,
degree,Piecewise Linear Fit,0.9999995359987746,0.0032635135029731345,-0.09390571120375672,1.0,0.052226027397260275,1.0128297260253687,,,,glioma_mibitof:UCSF_TA7_R5C4_whole_cell.tiff,11680,2336,0.0065270270059487375,264.71169748104603,8.33565888096797,,,,
pagerank,Piecewise Linear Fit,0.9999996065756688,0.0031847133297443248,-0.0717135488632937,1.0,0.05179794520547945,1.0118815532385907,,,,glioma_mibitof:UCSF_TA7_R5C4_whole_cell.tiff,11680,2336,0.006369426729958624,0.009038497220174788,0.00037260383272435003,,,,
betweenness,Michaelis-Menten Fit,0.9999999942493413,0.1962057136544861,-0.7793744159065109,1.0,1.0,1.043208967221032,0.05894826764062606,1.0452246842388684,0.0026373638017607934,glioma_mibitof:UCSF_TA7_R5C4_whole_cell.tiff,11680,2336,,,,,,,
closeness,Piecewise Linear Fit,0.9999999999997005,0.24154826008482042,-0.2354392894175161,1.0,0.9995719178082192,2.2806088787575556,,,,glioma_mibitof:UCSF_TA7_R5C4_whole_cell.tiff,11680,2336,0.48309652131297165,0.042253444138799404,0.03314355328981885,,,,
clustering,Piecewise Linear Fit,0.9999996960189624,0.006048622018621061,0.11893194225762427,1.0,0.07277397260273973,1.0182543815717446,,,,glioma_mibitof:UCSF_TA7_R5C4_whole_cell.tiff,11680,2336,0.012097244037141004,-11.963537345884093,0.6808026165598046,,,,
degree,Exponential Saturation Fit,0.9999933319713935,0.0026150778725580093,-0.07762951871932885,1.0,0.07478391582111987,1.0084123983647981,,,,glioma_mibitof:UCSF_TA1_R98C2_whole_cell.tiff,13305,2661,,,,1.4483473563058957,265.0579501913187,8.604412793796353,
pagerank,Exponential Saturation Fit,0.9999929394526311,0.002635909750674917,-0.0632871037890113,1.0,0.07553551296505073,1.0086399111859046,,,,glioma_mibitof:UCSF_TA1_R98C2_whole_cell.tiff,13305,2661,,,,4.493094608902063e-05,262.9623243938327,0.000332511584446559,
betweenness,Constant Fit,,0,0,0.8778654641112363,0.0,,,,,glioma_mibitof:UCSF_TA1_R98C2_whole_cell.tiff,13305,2661,,,,,,,9254075622524338.0
closeness,Piecewise Linear Fit,0.9999999569348047,0.0365781267080849,-0.13891031086649433,1.0,0.2987598647125141,1.0015389572418119,,,,glioma_mibitof:UCSF_TA1_R98C2_whole_cell.tiff,13305,2661,0.0731562534719441,0.13116484149934515,0.02974081079415036,,,,
clustering,Piecewise Linear Fit,0.9999988044884971,0.007183992171347374,0.13784947828283198,1.0,0.08906426155580609,1.0252781343517425,,,,glioma_mibitof:UCSF_TA1_R98C2_whole_cell.tiff,13305,2661,0.014367984342573904,-11.890539353086357,0.7050941198758184,,,,
degree,Exponential Saturation Fit,0.9999899620698833,0.002702261968238715,-0.09145705328218617,1.0,0.07293528780836611,1.0135283822903514,,,,glioma_mibitof:UCSF_TA8_R4C4_whole_cell.tiff,13985,2797,,,,1.6858021323124628,256.5062857145592,8.373458262095129,
pagerank,Piecewise Linear Fit,0.9999990349787887,0.004553505540523143,-0.06231624522471248,1.0,0.06256703611011798,1.0130583405221947,,,,glioma_mibitof:UCSF_TA8_R4C4_whole_cell.tiff,13985,2797,0.009107011277838148,0.004627737723846152,0.0003170805931856694,,,,
betweenness,Piecewise Linear Fit,0.9999999931488506,0.1699314374078917,-0.7595918070811755,1.0,0.8866642831605291,1.062049700829439,,,,glioma_mibitof:UCSF_TA8_R4C4_whole_cell.tiff,13985,2797,0.3398628755565074,0.04588252439192658,0.002467686694919435,,,,
closeness,Piecewise Linear Fit,0.9999959416329733,0.18972355842819214,-0.21738350366150677,1.0,0.9356453342867358,2.687488656443823,,,,glioma_mibitof:UCSF_TA8_R4C4_whole_cell.tiff,13985,2797,0.3794471176905067,0.045490572337651636,0.031071704395324667,,,,
clustering,Exponential Saturation Fit,0.9999877610439419,0.0048366213903237865,0.120612952440488,1.0,0.10475509474436896,1.0152126699146908,,,,glioma_mibitof:UCSF_TA8_R4C4_whole_cell.tiff,13985,2797,,,,-0.13363461279968053,143.3122680834549,0.620798492017348,
degree,Piecewise Linear Fit,0.9999993386510392,0.008565834439793385,-0.06706738590309974,1.0,0.1024713682941531,1.013867456157615,,,,glioma_mibitof:UCSF_TA8_R4C2_whole_cell.tiff,8295,1659,0.017131668879609905,74.00730262839438,8.818265051457981,,,,
pagerank,Piecewise Linear Fit,0.9999991860164247,0.005754545864181301,-0.056105837788134674,1.0,0.07956600361663653,1.0130127927420882,,,,glioma_mibitof:UCSF_TA8_R4C2_whole_cell.tiff,8295,1659,0.011509091933932162,0.005598635986989942,0.0005420115024891413,,,,
betweenness,Piecewise Linear Fit,0.9999979186680044,0.10840753191477076,-0.875317269262341,1.0,0.6853526220614828,1.0708898585705942,,,,glioma_mibitof:UCSF_TA8_R4C2_whole_cell.tiff,8295,1659,0.21681506410536908,0.07860528941608248,0.0012138136565037687,,,,
closeness,Piecewise Linear Fit,0.9999974584878015,0.17560782163106756,-0.20346505429473194,1.0,0.9059674502712477,2.850382187331682,,,,glioma_mibitof:UCSF_TA8_R4C2_whole_cell.tiff,8295,1659,0.35121564384780457,0.05996823815021168,0.041226849772194187,,,,
clustering,Piecewise Linear Fit,0.9999992756481613,0.012481644624655988,0.09553136548101633,1.0,0.13863773357444242,1.0196683567774287,,,,glioma_mibitof:UCSF_TA8_R4C2_whole_cell.tiff,8295,1659,0.024963289248731573,-4.300843838150315,0.6156080889111741,,,,
degree,Exponential Saturation Fit,0.9999982504088031,0.003121480766283336,-0.1254354442362276,1.0,0.06084788029925187,1.0415549985710588,,,,tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point15_R2C11_segmentation_labels.tiff,10025,2005,,,,2.2449897009888993,222.0571685087503,7.82629037781971,
pagerank,Exponential Saturation Fit,0.9999979975079631,0.002842959178341402,-0.09509618063108066,1.0,0.05685785536159601,1.0362675196496567,,,,tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point15_R2C11_segmentation_labels.tiff,10025,2005,,,,8.708009367408312e-05,243.8114614780465,0.0004143126428639594,
betweenness,Piecewise Linear Fit,0.9999999348425092,0.18423253792086328,-0.49262610071583046,1.0,0.9192019950124688,1.0313094274294996,,,,tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point15_R2C11_segmentation_labels.tiff,10025,2005,0.36846507714583254,0.02825422922196125,0.005361181378084989,,,,
closeness,Piecewise Linear Fit,0.9999999784688777,0.19831217235338292,-0.1959784621600947,1.0,0.9496259351620948,2.426113000079096,,,,tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point15_R2C11_segmentation_labels.tiff,10025,2005,0.3966243455449165,0.04732135868028408,0.03850045969006979,,,,
clustering,Michaelis-Menten Fit,0.9999914396205375,0.006023107498520875,0.2910402448819014,1.0,0.36708229426433914,1.139433237240005,-0.29899259237179016,0.00617573704007453,0.6548609285092329,tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point15_R2C11_segmentation_labels.tiff,10025,2005,,,,,,,
degree,Exponential Saturation Fit,0.999988316435264,0.0017330091728489198,-0.09200424153953629,1.0,0.03937915742793792,1.0138099508658456,,,,glioma_mibitof:Stanford_TA552_R99C2_whole_cell.tiff,56375,11275,,,,1.6896958276944256,399.96740430478377,8.33785822779912,
pagerank,Piecewise Linear Fit,0.9999978350504904,0.003019293217859741,-0.061917993289646305,1.0,0.03414634146341464,1.014524967295751,,,,glioma_mibitof:Stanford_TA552_R99C2_whole_cell.tiff,56375,11275,0.006038586787451411,0.0017168149789602563,7.853305046960156e-05,,,,
betweenness,Constant Fit,,0,0,0.01649667405764967,0.0,,,,,glioma_mibitof:Stanford_TA552_R99C2_whole_cell.tiff,56375,11275,,,,,,,193983324.92503345
closeness,Piecewise Linear Fit,0.9999878258153224,0.20574746581356074,-0.24994238916632855,1.0,0.9676274944567628,3.53463550199669,,,,glioma_mibitof:Stanford_TA552_R99C2_whole_cell.tiff,56375,11275,0.41149493326583203,0.02511090039680047,0.015504275818015495,,,,
clustering,Exponential Saturation Fit,0.999999362853982,0.005447136752771912,0.26236606552925795,1.0,0.09427937915742794,1.100634013938199,,,,glioma_mibitof:Stanford_TA552_R99C2_whole_cell.tiff,56375,11275,,,,-0.24310714491977217,127.24982177445082,0.5848511875747212,
degree,Exponential Saturation Fit,0.9999969701464957,0.0017181947031277933,-0.11328548942527683,1.0,0.03140121486667353,1.0146502981078975,,,,glioma_mibitof:UCSF_TA2_R99C2_whole_cell.tiff,48565,9713,,,,2.0406268152044924,403.41596866125695,7.986254095198554,
pagerank,Piecewise Linear Fit,0.9999982900644582,0.003200850591645095,-0.07135282949926096,1.0,0.028312570781426953,1.014446249085769,,,,glioma_mibitof:UCSF_TA2_R99C2_whole_cell.tiff,48565,9713,0.006401701481463636,0.002146972279951674,8.943986961862174e-05,,,,
betweenness,Constant Fit,,0,0,0.07906928858231237,0.0,,,,,glioma_mibitof:UCSF_TA2_R99C2_whole_cell.tiff,48565,9713,,,,,,,2670290862574.114
closeness,Piecewise Linear Fit,0.9999948376702757,0.20030313272689887,-0.23513631448081881,1.0,0.9563471635951817,2.816661520382299,,,,glioma_mibitof:UCSF_TA2_R99C2_whole_cell.tiff,48565,9713,0.4006062670251096,0.025495023014318007,0.01661144778614149,,,,
clustering,Exponential Saturation Fit,0.9999998514386474,0.00586421825088518,0.24798969238357133,1.0,0.08884999485225986,1.061667750383806,,,,glioma_mibitof:UCSF_TA2_R99C2_whole_cell.tiff,48565,9713,,,,-0.23375078499483984,118.1994174386541,0.5881667246558815,
degree,Exponential Saturation Fit,0.9999915680161328,0.0029891831085890113,-0.07950279410098862,1.0,0.07778131973222824,1.013587104894177,,,,glioma_mibitof:UCSF_TA8_R3C2_whole_cell.tiff,15685,3137,,,,1.4817959492249,231.8851523350293,8.578245874185457,
pagerank,Piecewise Linear Fit,0.9999989737670953,0.004975715863796866,-0.05462503961357969,1.0,0.0704494740197641,1.0131853174941083,,,,glioma_mibitof:UCSF_TA8_R3C2_whole_cell.tiff,15685,3137,0.009951432026039124,0.0033344228135461606,0.00028713657021695483,,,,
betweenness,Piecewise Linear Fit,0.9999997439970224,0.20487536519593819,-0.7842154457197857,1.0,0.9658909786420147,1.0708462593397658,,,,glioma_mibitof:UCSF_TA8_R3C2_whole_cell.tiff,15685,3137,0.4097507313925764,0.040946409927187975,0.002308290825747729,,,,
closeness,Piecewise Linear Fit,0.9999698406326862,0.1987402599194189,-0.2311890914458849,1.0,0.9572840293273829,2.9734304063300896,,,,glioma_mibitof:UCSF_TA8_R3C2_whole_cell.tiff,15685,3137,0.3974805207139528,0.045420370996503506,0.030018482197941523,,,,
clustering,Piecewise Linear Fit,0.9999998659999311,0.011918533982847958,0.11332629983944854,1.0,0.11475932419509086,1.0249017415130217,,,,glioma_mibitof:UCSF_TA8_R3C2_whole_cell.tiff,15685,3137,0.023837067965214384,-4.950117865869691,0.5796023509118978,,,,
degree,Exponential Saturation Fit,0.9999935502005003,0.002394547133497919,-0.07508585563245722,1.0,0.07951630633931843,1.009646612239141,,,,glioma_mibitof:UCSF_TA7_R3C6_whole_cell.tiff,13645,2729,,,,1.4043141202354061,289.4690068080624,8.649232148936328,
pagerank,Piecewise Linear Fit,0.9999992316079573,0.004339212463818269,-0.05268568013017917,1.0,0.07255404910223526,1.0110320012412115,,,,glioma_mibitof:UCSF_TA7_R3C6_whole_cell.tiff,13645,2729,0.00867842513200848,0.0042463877976496225,0.00033130807770209497,,,,
betweenness,Piecewise Linear Fit,0.9999999999999392,0.2472091141171844,-0.8594413062781696,1.0,0.9996335654085746,1.107335823200144,,,,glioma_mibitof:UCSF_TA7_R3C6_whole_cell.tiff,13645,2729,0.4944182293394553,0.04474022914478539,0.0018088566920496537,,,,
closeness,Piecewise Linear Fit,0.9999999653831774,0.20831751317304292,-0.24298305517825786,1.0,0.9758153169659216,3.0796396338329677,,,,glioma_mibitof:UCSF_TA7_R3C6_whole_cell.tiff,13645,2729,0.4166350271792564,0.0500059690167964,0.03245467335106172,,,,
clustering,Piecewise Linear Fit,0.9999997871941303,0.013045399941196278,0.1394542818209468,1.0,0.14290949065591793,1.0475847730966372,,,,glioma_mibitof:UCSF_TA7_R3C6_whole_cell.tiff,13645,2729,0.02609079988193353,-5.68380563034653,0.6058451941736192,,,,
degree,Exponential Saturation Fit,0.9999852228655409,0.0028008076887555836,-0.08853208893798899,1.0,0.0723702664796634,1.013238071440618,,,,glioma_mibitof:UCSF_TA2_R5C4_whole_cell.tiff,17825,3565,,,,1.6359050711457657,247.48117597705817,8.421099037483065,
pagerank,Exponential Saturation Fit,0.9999872267567153,0.0027086036711753297,-0.06848207330264433,1.0,0.06984572230014026,1.0121915254264173,,,,glioma_mibitof:UCSF_TA2_R5C4_whole_cell.tiff,17825,3565,,,,3.611497698989402e-05,255.90470064464327,0.0002456244387598178,
betweenness,Piecewise Linear Fit,0.999999999984295,0.23811856791389152,-1.0326669657182912,1.0,0.9971949509116409,1.0149193875460354,,,,glioma_mibitof:UCSF_TA2_R5C4_whole_cell.tiff,17825,3565,0.4762371359449107,0.4065968113955417,-0.003062709107283682,,,,
closeness,Piecewise Linear Fit,0.999994495400539,0.1913277821068058,-0.22988548166495945,1.0,0.9478260869565217,2.910626533449818,,,,glioma_mibitof:UCSF_TA2_R5C4_whole_cell.tiff,17825,3565,0.3826555650893789,0.043693740656601754,0.028005351658974654,,,,
clustering,Exponential Saturation Fit,0.9999999333981211,0.007573292895671108,0.14534687263364743,1.0,0.1517531556802244,1.0326042823541453,,,,glioma_mibitof:UCSF_TA2_R5C4_whole_cell.tiff,17825,3565,,,,-0.15971638579677655,91.52520452262682,0.6292899862635382,
degree,Exponential Saturation Fit,0.999999624561365,0.004081397238043954,-0.08850264885745247,1.0,0.08045977011494253,1.0125582280488248,,,,glioma_mibitof:UCSF_TA6_R6C1_whole_cell.tiff,10440,2088,,,,1.6367173383229248,169.83085450193622,8.428355183156487,
pagerank,Piecewise Linear Fit,0.9999995106839247,0.00690611868074058,-0.05858487145137054,1.0,0.07279693486590039,1.0121453509671123,,,,glioma_mibitof:UCSF_TA6_R6C1_whole_cell.tiff,10440,2088,0.013812237719563573,0.0038572787161566587,0.00042806597647791886,,,,
betweenness,Michaelis-Menten Fit,0.9999997163401784,0.23406678726332605,-0.8401431905525563,1.0,1.0,1.099543581170347,0.2470706150611452,4.75262074101526,0.002206614939602482,glioma_mibitof:UCSF_TA6_R6C1_whole_cell.tiff,10440,2088,,,,,,,
closeness,Exponential Saturation Fit,0.9999996619452284,0.22483935861582247,-0.255213247576504,1.0,1.0,2.7318155741218346,,,,glioma_mibitof:UCSF_TA6_R6C1_whole_cell.tiff,10440,2088,,,,0.08328676774600377,0.7081368169378319,0.035774974999810624,
clustering,Piecewise Linear Fit,0.9999995390097057,0.016808026409502064,0.16013449256000165,1.0,0.13984674329501914,1.0510041691610417,,,,glioma_mibitof:UCSF_TA6_R6C1_whole_cell.tiff,10440,2088,0.03361605281840169,-5.5799093222379454,0.6794653500983553,,,,
degree,Piecewise Linear Fit,0.9999955835932153,0.01454232545103915,-0.10552401768964531,1.0,0.14431239388794567,1.0423089038970912,,,,tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point17_R4C1_segmentation_labels.tiff,2945,589,0.029084650902121832,66.76393594240805,8.229873451363622,,,,
pagerank,Piecewise Linear Fit,0.9999969727585845,0.014542325296337387,-0.0785751837370869,1.0,0.14431239388794567,1.037046894000042,,,,tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point17_R4C1_segmentation_labels.tiff,2945,589,0.02908465093023172,0.008616220589280165,0.0014693496502865778,,,,
betweenness,Piecewise Linear Fit,0.9999977172082161,0.07032271310443564,-0.39708811799574645,1.0,0.5551782682512734,1.012309278848139,,,,tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point17_R4C1_segmentation_labels.tiff,2945,589,0.14064542632360555,0.12258362321868638,0.01308865502234604,,,,
closeness,Piecewise Linear Fit,0.9999369845386484,0.06868273527257301,-0.06086211714114106,1.0,0.5432937181663837,1.1899371437052275,,,,tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point17_R4C1_segmentation_labels.tiff,2945,589,0.13736547079345093,0.05532126289608845,0.058630280581874014,,,,
clustering,Piecewise Linear Fit,0.9999927338343599,0.019343156524560565,0.16966266288272427,1.0,0.18845500848896435,1.0814445306299412,,,,tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point17_R4C1_segmentation_labels.tiff,2945,589,0.038686313048403705,-5.392219621698259,0.7190668479412206,,,,
